champion_id,champion_name,patch,games_played,wins,bans,winrate,pickrate,banrate,opgg_winrate,opgg_pickrate,opgg_banrate,opgg_tier,top_games,jungle_games,mid_games,adc_games,support_games,updated_at,opgg_updated_at
432,Bard,15.18,72,38,78,0.5277777777777778,0.007280080889787664,0.00788675429726997,,,,,0,0,0,0,72,2025-12-10 14:32:18,
91,Talon,15.18,71,33,370,0.4647887323943662,0.00717896865520728,0.03741152679474216,,,,,1,52,18,0,0,2025-12-10 14:32:18,
103,Ahri,15.18,69,40,11,0.5797101449275363,0.0069767441860465115,0.0011122345803842265,,,,,3,0,65,1,0,2025-12-10 14:32:18,
131,Diana,15.18,69,31,33,0.4492753623188406,0.0069767441860465115,0.0033367037411526795,,,,,4,35,30,0,0,2025-12-10 14:32:18,
12,Alistar,15.18,67,36,34,0.5373134328358209,0.006774519716885743,0.0034378159757330632,,,,,0,0,0,0,67,2025-12-10 14:32:18,
76,Nidalee,15.18,67,36,21,0.5373134328358209,0.006774519716885743,0.002123356926188069,,,,,4,49,3,0,11,2025-12-10 14:32:18,
10,Kayle,15.18,66,37,44,0.5606060606060606,0.006673407482305359,0.004448938321536906,,,,,33,1,32,0,0,2025-12-10 14:32:18,
893,Aurora,15.18,66,31,88,0.4696969696969697,0.006673407482305359,0.008897876643073812,,,,,28,0,37,0,1,2025-12-10 14:32:18,
39,Irelia,15.18,65,33,189,0.5076923076923077,0.006572295247724974,0.01911021233569262,,,,,36,0,27,1,0,2025-12-10 14:32:18,
84,Akali,15.18,65,32,101,0.49230769230769234,0.006572295247724974,0.010212335692618807,,,,,21,0,44,0,0,2025-12-10 14:32:18,
897,K'Sante,15.18,64,31,29,0.484375,0.006471183013144591,0.0029322548028311427,,,,,62,0,2,0,0,2025-12-10 14:32:18,
21,Miss Fortune,15.18,62,28,4,0.45161290322580644,0.006268958543983821,0.0004044489383215369,,,,,0,0,0,62,0,2025-12-10 14:32:18,
126,Jayce,15.18,62,37,76,0.5967741935483871,0.006268958543983821,0.007684529828109202,,,,,50,1,10,1,0,2025-12-10 14:32:18,
60,Elise,15.18,61,26,44,0.4262295081967213,0.006167846309403438,0.004448938321536906,,,,,1,32,1,0,27,2025-12-10 14:32:18,
98,Shen,15.18,60,34,31,0.5666666666666667,0.006066734074823053,0.0031344792719919107,,,,,47,1,7,0,5,2025-12-10 14:32:18,
114,Fiora,15.18,59,39,201,0.6610169491525424,0.00596562184024267,0.02032355915065723,,,,,56,0,3,0,0,2025-12-10 14:32:18,
13,Ryze,15.18,58,28,11,0.4827586206896552,0.0058645096056622855,0.0011122345803842265,,,,,12,0,46,0,0,2025-12-10 14:32:18,
55,Katarina,15.18,58,26,96,0.4482758620689655,0.0058645096056622855,0.009706774519716885,,,,,1,0,57,0,0,2025-12-10 14:32:18,
51,Caitlyn,15.18,57,27,35,0.47368421052631576,0.0057633973710819,0.0035389282103134483,,,,,1,0,0,56,0,2025-12-10 14:32:18,
62,Wukong,15.18,57,25,25,0.43859649122807015,0.0057633973710819,0.0025278058645096056,,,,,7,50,0,0,0,2025-12-10 14:32:18,
122,Darius,15.18,57,29,129,0.5087719298245614,0.0057633973710819,0.013043478260869565,,,,,53,3,1,0,0,2025-12-10 14:32:18,
804,Yunara,15.18,57,25,165,0.43859649122807015,0.0057633973710819,0.016683518705763397,,,,,1,0,0,56,0,2025-12-10 14:32:18,
120,Hecarim,15.18,56,26,74,0.4642857142857143,0.005662285136501516,0.0074823053589484325,,,,,0,56,0,0,0,2025-12-10 14:32:18,
200,Bel'Veth,15.18,56,33,178,0.5892857142857143,0.005662285136501516,0.01799797775530839,,,,,0,56,0,0,0,2025-12-10 14:32:18,
5,Xin Zhao,15.18,55,29,30,0.5272727272727272,0.005561172901921133,0.0030333670374115265,,,,,5,45,0,2,3,2025-12-10 14:32:18,
166,Akshan,15.18,55,22,127,0.4,0.005561172901921133,0.012841253791708796,,,,,4,0,47,4,0,2025-12-10 14:32:18,
3,Galio,15.18,54,33,25,0.6111111111111112,0.005460060667340749,0.0025278058645096056,,,,,5,0,39,0,10,2025-12-10 14:32:18,
7,LeBlanc,15.18,54,34,195,0.6296296296296297,0.005460060667340749,0.019716885743174924,,,,,1,0,39,0,14,2025-12-10 14:32:18,
31,Cho'Gath,15.18,54,31,3,0.5740740740740741,0.005460060667340749,0.00030333670374115267,,,,,46,0,5,2,1,2025-12-10 14:32:18,
79,Gragas,15.18,54,31,16,0.5740740740740741,0.005460060667340749,0.0016177957532861476,,,,,41,7,6,0,0,2025-12-10 14:32:18,
161,Vel'Koz,15.18,54,30,7,0.5555555555555556,0.005460060667340749,0.0007077856420626895,,,,,1,0,24,7,22,2025-12-10 14:32:18,
800,Mel,15.18,54,31,158,0.5740740740740741,0.005460060667340749,0.01597573306370071,,,,,0,0,34,12,8,2025-12-10 14:32:18,
38,Kassadin,15.18,52,22,82,0.4230769230769231,0.0052578361981799795,0.008291203235591507,,,,,2,0,50,0,0,2025-12-10 14:32:18,
78,Poppy,15.18,52,26,104,0.5,0.0052578361981799795,0.010515672396359959,,,,,8,13,0,0,31,2025-12-10 14:32:18,
142,Zoe,15.18,52,28,46,0.5384615384615384,0.0052578361981799795,0.004651162790697674,,,,,0,0,42,0,10,2025-12-10 14:32:18,
163,Taliyah,15.18,52,27,13,0.5192307692307693,0.0052578361981799795,0.0013144590495449949,,,,,2,10,36,2,1,2025-12-10 14:32:18,
518,Neeko,15.18,52,28,14,0.5384615384615384,0.0052578361981799795,0.001415571284125379,,,,,2,3,4,1,42,2025-12-10 14:32:18,
37,Sona,15.18,51,23,4,0.45098039215686275,0.005156723963599596,0.0004044489383215369,,,,,0,0,0,0,51,2025-12-10 14:32:18,
58,Renekton,15.18,51,26,79,0.5098039215686274,0.005156723963599596,0.007987866531850355,,,,,49,0,2,0,0,2025-12-10 14:32:18,
141,Kayn,15.18,51,18,27,0.35294117647058826,0.005156723963599596,0.0027300303336703744,,,,,3,48,0,0,0,2025-12-10 14:32:18,
90,Malzahar,15.18,50,23,8,0.46,0.005055611729019211,0.0008088978766430738,,,,,2,0,46,2,0,2025-12-10 14:32:18,
110,Varus,15.18,50,28,15,0.56,0.005055611729019211,0.0015166835187057632,,,,,13,0,2,35,0,2025-12-10 14:32:18,
498,Xayah,15.18,49,21,4,0.42857142857142855,0.004954499494438827,0.0004044489383215369,,,,,0,0,0,49,0,2025-12-10 14:32:18,
26,Zilean,15.18,48,25,24,0.5208333333333334,0.004853387259858443,0.0024266936299292214,,,,,0,0,15,0,33,2025-12-10 14:32:18,
54,Malphite,15.18,48,25,88,0.5208333333333334,0.004853387259858443,0.008897876643073812,,,,,38,0,9,0,1,2025-12-10 14:32:18,
9,Fiddlesticks,15.18,47,22,24,0.46808510638297873,0.0047522750252780585,0.0024266936299292214,,,,,9,18,2,0,18,2025-12-10 14:32:18,
69,Cassiopeia,15.18,47,21,26,0.44680851063829785,0.0047522750252780585,0.0026289180990899897,,,,,11,0,30,6,0,2025-12-10 14:32:18,
96,Kog'Maw,15.18,47,22,14,0.46808510638297873,0.0047522750252780585,0.001415571284125379,,,,,0,0,8,39,0,2025-12-10 14:32:18,
101,Xerath,15.18,47,21,12,0.44680851063829785,0.0047522750252780585,0.0012133468149646107,,,,,1,0,34,7,5,2025-12-10 14:32:18,
99,Lux,15.18,46,17,2,0.3695652173913043,0.004651162790697674,0.00020222446916076846,,,,,0,0,17,10,19,2025-12-10 14:32:18,
82,Mordekaiser,15.18,45,17,27,0.37777777777777777,0.00455005055611729,0.0027300303336703744,,,,,41,4,0,0,0,2025-12-10 14:32:18,
85,Kennen,15.18,45,23,23,0.5111111111111111,0.00455005055611729,0.002325581395348837,,,,,33,0,10,2,0,2025-12-10 14:32:18,
154,Zac,15.18,45,28,22,0.6222222222222222,0.00455005055611729,0.002224469160768453,,,,,10,24,5,0,5,2025-12-10 14:32:18,
164,Camille,15.18,45,21,28,0.4666666666666667,0.00455005055611729,0.002831142568250758,,,,,45,0,0,0,0,2025-12-10 14:32:18,
89,Leona,15.18,44,22,30,0.5,0.004448938321536906,0.0030333670374115265,,,,,0,0,0,0,44,2025-12-10 14:32:18,
221,Zeri,15.18,44,22,7,0.5,0.004448938321536906,0.0007077856420626895,,,,,0,0,0,44,0,2025-12-10 14:32:18,
360,Samira,15.18,44,20,35,0.45454545454545453,0.004448938321536906,0.0035389282103134483,,,,,0,0,0,44,0,2025-12-10 14:32:18,
16,Soraka,15.18,43,14,9,0.32558139534883723,0.004347826086956522,0.000910010111223458,,,,,0,0,1,0,42,2025-12-10 14:32:18,
53,Blitzcrank,15.18,43,19,73,0.4418604651162791,0.004347826086956522,0.007381193124368049,,,,,0,0,0,0,43,2025-12-10 14:32:18,
950,Naafiri,15.18,43,26,64,0.6046511627906976,0.004347826086956522,0.006471183013144591,,,,,1,34,8,0,0,2025-12-10 14:32:18,
875,Sett,15.18,42,9,12,0.21428571428571427,0.004246713852376138,0.0012133468149646107,,,,,36,1,2,2,1,2025-12-10 14:32:18,
11,Master Yi,15.18,41,20,53,0.4878048780487805,0.004145601617795753,0.005358948432760364,,,,,2,38,1,0,0,2025-12-10 14:32:18,
77,Udyr,15.18,41,18,36,0.43902439024390244,0.004145601617795753,0.003640040444893832,,,,,5,36,0,0,0,2025-12-10 14:32:18,
86,Garen,15.18,41,18,15,0.43902439024390244,0.004145601617795753,0.0015166835187057632,,,,,37,0,4,0,0,2025-12-10 14:32:18,
119,Draven,15.18,41,25,516,0.6097560975609756,0.004145601617795753,0.05217391304347826,,,,,1,0,0,40,0,2025-12-10 14:32:18,
147,Seraphine,15.18,41,18,1,0.43902439024390244,0.004145601617795753,0.00010111223458038423,,,,,0,0,4,13,24,2025-12-10 14:32:18,
516,Ornn,15.18,41,20,2,0.4878048780487805,0.004145601617795753,0.00020222446916076846,,,,,39,0,2,0,0,2025-12-10 14:32:18,
133,Quinn,15.18,40,21,25,0.525,0.004044489383215369,0.0025278058645096056,,,,,25,0,15,0,0,2025-12-10 14:32:18,
20,Nunu & Willump,15.18,39,27,8,0.6923076923076923,0.003943377148634985,0.0008088978766430738,,,,,0,32,7,0,0,2025-12-10 14:32:18,
112,Viktor,15.18,39,17,23,0.4358974358974359,0.003943377148634985,0.002325581395348837,,,,,2,0,35,2,0,2025-12-10 14:32:18,
115,Ziggs,15.18,39,21,9,0.5384615384615384,0.003943377148634985,0.000910010111223458,,,,,1,0,10,28,0,2025-12-10 14:32:18,
4,Twisted Fate,15.18,38,13,0,0.34210526315789475,0.003842264914054601,0.0,,,,,3,0,34,0,1,2025-12-10 14:32:18,
30,Karthus,15.18,38,20,14,0.5263157894736842,0.003842264914054601,0.001415571284125379,,,,,0,16,3,19,0,2025-12-10 14:32:18,
92,Riven,15.18,38,16,77,0.42105263157894735,0.003842264914054601,0.007785642062689585,,,,,38,0,0,0,0,2025-12-10 14:32:18,
203,Kindred,15.18,38,23,44,0.6052631578947368,0.003842264914054601,0.004448938321536906,,,,,0,37,0,0,1,2025-12-10 14:32:18,
27,Singed,15.18,37,18,8,0.4864864864864865,0.0037411526794742162,0.0008088978766430738,,,,,34,2,0,0,1,2025-12-10 14:32:18,
68,Rumble,15.18,36,15,24,0.4166666666666667,0.003640040444893832,0.0024266936299292214,,,,,28,2,4,0,2,2025-12-10 14:32:18,
143,Zyra,15.18,36,21,11,0.5833333333333334,0.003640040444893832,0.0011122345803842265,,,,,0,15,2,3,16,2025-12-10 14:32:18,
56,Nocturne,15.18,35,17,27,0.4857142857142857,0.0035389282103134483,0.0027300303336703744,,,,,2,33,0,0,0,2025-12-10 14:32:18,
150,Gnar,15.18,34,15,8,0.4411764705882353,0.0034378159757330632,0.0008088978766430738,,,,,34,0,0,0,0,2025-12-10 14:32:18,
41,Gangplank,15.18,33,12,5,0.36363636363636365,0.0033367037411526795,0.0005055611729019212,,,,,32,0,1,0,0,2025-12-10 14:32:18,
17,Teemo,15.18,32,16,7,0.5,0.0032355915065722953,0.0007077856420626895,,,,,24,3,2,0,3,2025-12-10 14:32:18,
268,Azir,15.18,32,17,13,0.53125,0.0032355915065722953,0.0013144590495449949,,,,,2,0,29,1,0,2025-12-10 14:32:18,
421,Rek'Sai,15.18,31,16,26,0.5161290322580645,0.0031344792719919107,0.0026289180990899897,,,,,7,24,0,0,0,2025-12-10 14:32:18,
23,Tryndamere,15.18,29,16,5,0.5517241379310345,0.0029322548028311427,0.0005055611729019212,,,,,22,2,5,0,0,2025-12-10 14:32:18,
887,Gwen,15.18,29,15,66,0.5172413793103449,0.0029322548028311427,0.006673407482305359,,,,,19,9,1,0,0,2025-12-10 14:32:18,
19,Warwick,15.18,28,13,11,0.4642857142857143,0.002831142568250758,0.0011122345803842265,,,,,19,8,1,0,0,2025-12-10 14:32:18,
83,Yorick,15.18,28,15,41,0.5357142857142857,0.002831142568250758,0.004145601617795753,,,,,27,0,1,0,0,2025-12-10 14:32:18,
127,Lissandra,15.18,28,17,5,0.6071428571428571,0.002831142568250758,0.0005055611729019212,,,,,3,0,25,0,0,2025-12-10 14:32:18,
233,Briar,15.18,28,13,19,0.4642857142857143,0.002831142568250758,0.0019211324570273004,,,,,1,26,1,0,0,2025-12-10 14:32:18,
63,Brand,15.18,27,11,3,0.4074074074074074,0.0027300303336703744,0.00030333670374115267,,,,,3,8,4,5,7,2025-12-10 14:32:18,
105,Fizz,15.18,27,7,8,0.25925925925925924,0.0027300303336703744,0.0008088978766430738,,,,,0,0,26,1,0,2025-12-10 14:32:18,
2,Olaf,15.18,26,17,19,0.6538461538461539,0.0026289180990899897,0.0019211324570273004,,,,,25,1,0,0,0,2025-12-10 14:32:18,
34,Anivia,15.18,26,13,20,0.5,0.0026289180990899897,0.0020222446916076846,,,,,4,0,17,3,2,2025-12-10 14:32:18,
75,Nasus,15.18,26,11,11,0.4230769230769231,0.0026289180990899897,0.0011122345803842265,,,,,17,7,1,0,1,2025-12-10 14:32:18,
350,Yuumi,15.18,26,20,34,0.7692307692307693,0.0026289180990899897,0.0034378159757330632,,,,,0,0,0,0,26,2025-12-10 14:32:18,
6,Urgot,15.18,25,13,8,0.52,0.0025278058645096056,0.0008088978766430738,,,,,25,0,0,0,0,2025-12-10 14:32:18,
136,Aurelion Sol,15.18,25,14,3,0.56,0.0025278058645096056,0.00030333670374115267,,,,,1,0,19,5,0,2025-12-10 14:32:18,
254,Vi,15.18,25,9,11,0.36,0.0025278058645096056,0.0011122345803842265,,,,,0,24,0,0,1,2025-12-10 14:32:18,
895,Nilah,15.18,25,11,21,0.44,0.0025278058645096056,0.002123356926188069,,,,,0,0,0,25,0,2025-12-10 14:32:18,
32,Amumu,15.18,24,9,2,0.375,0.0024266936299292214,0.00020222446916076846,,,,,0,13,0,0,11,2025-12-10 14:32:18,
48,Trundle,15.18,23,9,7,0.391304347826087,0.002325581395348837,0.0007077856420626895,,,,,6,17,0,0,0,2025-12-10 14:32:18,
427,Ivern,15.18,22,10,20,0.45454545454545453,0.002224469160768453,0.0020222446916076846,,,,,3,19,0,0,0,2025-12-10 14:32:18,
240,Kled,15.18,21,13,5,0.6190476190476191,0.002123356926188069,0.0005055611729019212,,,,,21,0,0,0,0,2025-12-10 14:32:18,
45,Veigar,15.18,19,11,2,0.5789473684210527,0.0019211324570273004,0.00020222446916076846,,,,,0,0,14,4,1,2025-12-10 14:32:18,
50,Swain,15.18,19,11,1,0.5789473684210527,0.0019211324570273004,0.00010111223458038423,,,,,6,0,7,3,3,2025-12-10 14:32:18,
33,Rammus,15.18,18,11,6,0.6111111111111112,0.001820020222446916,0.0006066734074823053,,,,,0,17,0,0,1,2025-12-10 14:32:18,
57,Maokai,15.18,18,9,0,0.5,0.001820020222446916,0.0,,,,,1,1,0,0,16,2025-12-10 14:32:18,
711,Vex,15.18,18,7,18,0.3888888888888889,0.001820020222446916,0.001820020222446916,,,,,1,0,17,0,0,2025-12-10 14:32:18,
1,Annie,15.18,17,7,10,0.4117647058823529,0.0017189079878665316,0.0010111223458038423,,,,,2,0,14,0,1,2025-12-10 14:32:18,
104,Graves,15.18,16,8,4,0.5,0.0016177957532861476,0.0004044489383215369,,,,,0,16,0,0,0,2025-12-10 14:32:18,
113,Sejuani,15.18,16,6,2,0.375,0.0016177957532861476,0.00020222446916076846,,,,,1,15,0,0,0,2025-12-10 14:32:18,
876,Lillia,15.18,16,6,11,0.375,0.0016177957532861476,0.0011122345803842265,,,,,1,15,0,0,0,2025-12-10 14:32:18,
888,Renata Glasc,15.18,16,7,0,0.4375,0.0016177957532861476,0.0,,,,,0,0,0,0,16,2025-12-10 14:32:18,
28,Evelynn,15.18,14,5,62,0.35714285714285715,0.001415571284125379,0.006268958543983821,,,,,0,14,0,0,0,2025-12-10 14:32:18,
420,Illaoi,15.18,14,9,15,0.6428571428571429,0.001415571284125379,0.0015166835187057632,,,,,14,0,0,0,0,2025-12-10 14:32:18,
44,Taric,15.18,13,8,2,0.6153846153846154,0.0013144590495449949,0.00020222446916076846,,,,,0,0,0,0,13,2025-12-10 14:32:18,
72,Skarner,15.18,13,5,6,0.38461538461538464,0.0013144590495449949,0.0006066734074823053,,,,,0,13,0,0,0,2025-12-10 14:32:18,
429,Kalista,15.18,13,5,10,0.38461538461538464,0.0013144590495449949,0.0010111223458038423,,,,,0,0,0,13,0,2025-12-10 14:32:18,
74,Heimerdinger,15.18,11,8,5,0.7272727272727273,0.0011122345803842265,0.0005055611729019212,,,,,6,0,0,3,2,2025-12-10 14:32:18,
223,Tahm Kench,15.18,11,7,1,0.6363636363636364,0.0011122345803842265,0.00010111223458038423,,,,,5,0,0,1,5,2025-12-10 14:32:18,
102,Shyvana,15.18,3,1,0,0.3333333333333333,0.00030333670374115267,0.0,,,,,1,2,0,0,0,2025-12-10 14:32:18,
804,Yunara,15.17,115,59,311,0.5130434782608696,0.02006980802792321,0.054275741710296685,,,,,0,0,0,115,0,2025-12-10 14:32:18,
145,Kai'Sa,15.17,113,64,8,0.5663716814159292,0.019720767888307157,0.0013961605584642235,,,,,1,0,3,109,0,2025-12-10 14:32:18,
517,Sylas,15.17,106,47,136,0.44339622641509435,0.018499127399650962,0.0237347294938918,,,,,5,63,33,0,5,2025-12-10 14:32:18,
267,Nami,15.17,95,59,8,0.6210526315789474,0.016579406631762654,0.0013961605584642235,,,,,0,0,0,0,95,2025-12-10 14:32:18,
117,Lulu,15.17,83,46,84,0.5542168674698795,0.014485165794066317,0.014659685863874344,,,,,1,0,0,0,82,2025-12-10 14:32:18,
91,Talon,15.17,76,44,195,0.5789473684210527,0.013263525305410123,0.034031413612565446,,,,,0,58,17,0,0,2025-12-10 14:32:18,
106,Volibear,15.17,75,39,62,0.52,0.013089005235602094,0.010820244328097731,,,,,20,55,0,0,0,2025-12-10 14:32:18,
246,Qiyana,15.17,72,40,467,0.5555555555555556,0.01256544502617801,0.08150087260034904,,,,,1,51,20,0,0,2025-12-10 14:32:18,
523,Aphelios,15.17,71,38,22,0.5352112676056338,0.012390924956369983,0.0038394415357766143,,,,,0,0,0,71,0,2025-12-10 14:32:18,
111,Nautilus,15.17,70,34,68,0.4857142857142857,0.012216404886561954,0.0118673647469459,,,,,1,5,0,0,64,2025-12-10 14:32:18,
15,Sivir,15.17,67,38,19,0.5671641791044776,0.011692844677137871,0.0033158813263525306,,,,,0,0,1,66,0,2025-12-10 14:32:18,
157,Yasuo,15.17,65,34,78,0.5230769230769231,0.011343804537521814,0.01361256544502618,,,,,13,0,42,10,0,2025-12-10 14:32:18,
234,Viego,15.17,65,34,64,0.5230769230769231,0.011343804537521814,0.011169284467713788,,,,,1,60,4,0,0,2025-12-10 14:32:18,
134,Syndra,15.17,64,38,44,0.59375,0.011169284467713788,0.007678883071553229,,,,,1,0,58,5,0,2025-12-10 14:32:18,
238,Zed,15.17,64,34,137,0.53125,0.011169284467713788,0.023909249563699823,,,,,2,30,32,0,0,2025-12-10 14:32:18,
202,Jhin,15.17,62,30,1,0.4838709677419355,0.010820244328097731,0.00017452006980802793,,,,,0,0,1,61,0,2025-12-10 14:32:18,
59,Jarvan IV,15.17,61,31,23,0.5081967213114754,0.010645724258289703,0.004013961605584642,,,,,1,60,0,0,0,2025-12-10 14:32:18,
893,Aurora,15.17,59,25,33,0.423728813559322,0.010296684118673648,0.005759162303664921,,,,,31,0,27,1,0,2025-12-10 14:32:18,
222,Jinx,15.17,57,29,8,0.5087719298245614,0.009947643979057591,0.0013961605584642235,,,,,0,0,0,57,0,2025-12-10 14:32:18,
64,Lee Sin,15.17,55,25,14,0.45454545454545453,0.009598603839441536,0.0024432809773123907,,,,,3,51,0,0,1,2025-12-10 14:32:18,
245,Ekko,15.17,55,20,19,0.36363636363636365,0.009598603839441536,0.0033158813263525306,,,,,0,33,22,0,0,2025-12-10 14:32:18,
29,Twitch,15.17,54,23,66,0.42592592592592593,0.009424083769633508,0.011518324607329843,,,,,0,0,10,44,0,2025-12-10 14:32:18,
40,Janna,15.17,54,24,27,0.4444444444444444,0.009424083769633508,0.004712041884816754,,,,,0,0,0,0,54,2025-12-10 14:32:18,
107,Rengar,15.17,54,26,144,0.48148148148148145,0.009424083769633508,0.02513089005235602,,,,,5,49,0,0,0,2025-12-10 14:32:18,
432,Bard,15.17,54,28,62,0.5185185185185185,0.009424083769633508,0.010820244328097731,,,,,0,0,0,0,54,2025-12-10 14:32:18,
497,Rakan,15.17,54,25,2,0.46296296296296297,0.009424083769633508,0.00034904013961605586,,,,,0,0,0,0,54,2025-12-10 14:32:18,
902,Milio,15.17,54,28,38,0.5185185185185185,0.009424083769633508,0.006631762652705061,,,,,0,0,0,0,54,2025-12-10 14:32:18,
43,Karma,15.17,53,19,15,0.3584905660377358,0.009249563699825481,0.002617801047120419,,,,,3,0,2,0,48,2025-12-10 14:32:18,
81,Ezreal,15.17,52,25,10,0.4807692307692308,0.009075043630017451,0.0017452006980802793,,,,,0,0,0,51,1,2025-12-10 14:32:18,
236,Lucian,15.17,51,26,21,0.5098039215686274,0.008900523560209424,0.003664921465968586,,,,,0,0,1,49,1,2025-12-10 14:32:18,
5,Xin Zhao,15.17,50,20,21,0.4,0.008726003490401396,0.003664921465968586,,,,,5,41,1,1,2,2025-12-10 14:32:18,
14,Sion,15.17,50,27,5,0.54,0.008726003490401396,0.0008726003490401396,,,,,48,0,1,0,1,2025-12-10 14:32:18,
412,Thresh,15.17,50,23,24,0.46,0.008726003490401396,0.004188481675392671,,,,,0,0,0,0,50,2025-12-10 14:32:18,
799,Ambessa,15.17,50,24,66,0.48,0.008726003490401396,0.011518324607329843,,,,,41,1,7,0,1,2025-12-10 14:32:18,
12,Alistar,15.17,49,25,20,0.5102040816326531,0.008551483420593368,0.0034904013961605585,,,,,2,0,0,0,47,2025-12-10 14:32:18,
901,Smolder,15.17,49,24,17,0.4897959183673469,0.008551483420593368,0.002966841186736475,,,,,2,0,7,40,0,2025-12-10 14:32:18,
61,Orianna,15.17,48,30,8,0.625,0.008376963350785341,0.0013961605584642235,,,,,0,0,48,0,0,2025-12-10 14:32:18,
67,Vayne,15.17,48,20,27,0.4166666666666667,0.008376963350785341,0.004712041884816754,,,,,7,5,0,36,0,2025-12-10 14:32:18,
103,Ahri,15.17,48,24,14,0.5,0.008376963350785341,0.0024432809773123907,,,,,0,0,47,0,1,2025-12-10 14:32:18,
266,Aatrox,15.17,48,23,44,0.4791666666666667,0.008376963350785341,0.007678883071553229,,,,,47,0,1,0,0,2025-12-10 14:32:18,
777,Yone,15.17,48,27,18,0.5625,0.008376963350785341,0.0031413612565445023,,,,,22,0,26,0,0,2025-12-10 14:32:18,
80,Pantheon,15.17,47,19,38,0.40425531914893614,0.008202443280977311,0.006631762652705061,,,,,17,11,7,0,12,2025-12-10 14:32:18,
96,Kog'Maw,15.17,46,27,19,0.5869565217391305,0.008027923211169284,0.0033158813263525306,,,,,0,0,8,38,0,2025-12-10 14:32:18,
235,Senna,15.17,46,18,11,0.391304347826087,0.008027923211169284,0.0019197207678883072,,,,,2,0,0,18,26,2025-12-10 14:32:18,
7,LeBlanc,15.17,45,22,116,0.4888888888888889,0.007853403141361256,0.02024432809773124,,,,,0,0,39,1,5,2025-12-10 14:32:18,
42,Corki,15.17,45,17,16,0.37777777777777777,0.007853403141361256,0.002792321116928447,,,,,0,0,9,36,0,2025-12-10 14:32:18,
24,Jax,15.17,44,21,69,0.4772727272727273,0.007678883071553229,0.012041884816753928,,,,,39,5,0,0,0,2025-12-10 14:32:18,
79,Gragas,15.17,44,23,5,0.5227272727272727,0.007678883071553229,0.0008726003490401396,,,,,29,2,9,0,4,2025-12-10 14:32:18,
526,Rell,15.17,44,18,25,0.4090909090909091,0.007678883071553229,0.004363001745200698,,,,,0,0,0,0,44,2025-12-10 14:32:18,
38,Kassadin,15.17,43,28,35,0.6511627906976745,0.007504363001745201,0.006108202443280977,,,,,2,0,41,0,0,2025-12-10 14:32:18,
78,Poppy,15.17,42,22,59,0.5238095238095238,0.007329842931937172,0.010296684118673648,,,,,12,4,0,0,26,2025-12-10 14:32:18,
18,Tristana,15.17,41,16,26,0.3902439024390244,0.0071553228621291445,0.0045375218150087255,,,,,2,0,8,31,0,2025-12-10 14:32:18,
84,Akali,15.17,41,19,58,0.4634146341463415,0.0071553228621291445,0.01012216404886562,,,,,8,0,33,0,0,2025-12-10 14:32:18,
910,Hwei,15.17,41,22,14,0.5365853658536586,0.0071553228621291445,0.0024432809773123907,,,,,1,0,28,11,1,2025-12-10 14:32:18,
126,Jayce,15.17,40,18,27,0.45,0.006980802792321117,0.004712041884816754,,,,,31,0,9,0,0,2025-12-10 14:32:18,
201,Braum,15.17,40,25,75,0.625,0.006980802792321117,0.013089005235602094,,,,,0,0,0,0,40,2025-12-10 14:32:18,
76,Nidalee,15.17,39,17,11,0.4358974358974359,0.00680628272251309,0.0019197207678883072,,,,,0,25,0,0,14,2025-12-10 14:32:18,
39,Irelia,15.17,38,21,79,0.5526315789473685,0.006631762652705061,0.013787085514834204,,,,,22,0,16,0,0,2025-12-10 14:32:18,
55,Katarina,15.17,38,16,63,0.42105263157894735,0.006631762652705061,0.01099476439790576,,,,,1,0,37,0,0,2025-12-10 14:32:18,
119,Draven,15.17,37,22,259,0.5945945945945946,0.006457242582897033,0.04520069808027923,,,,,0,0,0,37,0,2025-12-10 14:32:18,
121,Kha'Zix,15.17,37,17,21,0.4594594594594595,0.006457242582897033,0.003664921465968586,,,,,0,37,0,0,0,2025-12-10 14:32:18,
555,Pyke,15.17,37,18,290,0.4864864864864865,0.006457242582897033,0.0506108202443281,,,,,0,0,3,1,33,2025-12-10 14:32:18,
3,Galio,15.17,36,16,21,0.4444444444444444,0.006282722513089005,0.003664921465968586,,,,,5,0,26,0,5,2025-12-10 14:32:18,
89,Leona,15.17,36,21,13,0.5833333333333334,0.006282722513089005,0.0022687609075043628,,,,,0,0,0,0,36,2025-12-10 14:32:18,
8,Vladimir,15.17,35,16,73,0.45714285714285713,0.006108202443280977,0.01273996509598604,,,,,21,0,14,0,0,2025-12-10 14:32:18,
875,Sett,15.17,35,19,6,0.5428571428571428,0.006108202443280977,0.0010471204188481676,,,,,31,2,1,0,1,2025-12-10 14:32:18,
13,Ryze,15.17,34,11,4,0.3235294117647059,0.00593368237347295,0.0006980802792321117,,,,,9,1,24,0,0,2025-12-10 14:32:18,
36,Dr. Mundo,15.17,34,17,31,0.5,0.00593368237347295,0.0054101221640488655,,,,,26,8,0,0,0,2025-12-10 14:32:18,
62,Wukong,15.17,34,16,9,0.47058823529411764,0.00593368237347295,0.0015706806282722511,,,,,6,28,0,0,0,2025-12-10 14:32:18,
120,Hecarim,15.17,34,17,37,0.5,0.00593368237347295,0.006457242582897033,,,,,0,34,0,0,0,2025-12-10 14:32:18,
