elo,server,patch,label,name,role,role_pickrate,tier,winrate,winrate_evol,pickrate,games
Bronze,KR,16.3,2,Swain,sup,62.6%,S+,54.5%,+1.8%,5.7%,1 889
Bronze,KR,16.3,3,Morgana,sup,86.4%,S+,52.5%,+0.5%,9.7%,3 201
Bronze,KR,16.3,4,Miss Fortune,adc,96.8%,S+,51.7%,+0.3%,17.9%,5 865
Bronze,KR,16.3,5,Mordekaiser,top,88.2%,S+,51.9%,+0.4%,10.7%,3 510
Bronze,KR,16.3,6,Yasuo,mid,74.9%,S+,51.3%,-0.5%,16.2%,5 323
Bronze,KR,16.3,7,Swain,adc,12.9%,S+,54.8%,-1.6%,2.1%,675
Bronze,KR,16.3,8,Malphite,mid,7.9%,S+,54.5%,+1.5%,1.3%,426
Bronze,KR,16.3,9,Samira,adc,98.1%,S+,53.4%,+1.2%,6.9%,2 264
Bronze,KR,16.3,10,Braum,sup,99.1%,S+,53.8%,+0.9%,5.1%,1 689
Bronze,KR,16.3,11,Caitlyn,adc,96.8%,S+,51.2%,+1.0%,22.6%,7 419
Bronze,KR,16.3,12,Zyra,sup,81.7%,S+,55.8%,+1.6%,1.8%,581
Bronze,KR,16.3,13,Sett,top,92.2%,S+,51.8%,+0.9%,12.0%,3 953
Bronze,KR,16.3,14,Leona,sup,99.3%,S+,51.8%,-1.2%,9.2%,3 031
Bronze,KR,16.3,15,Sion,top,74.2%,S+,55.3%,+1.9%,2.8%,930
Bronze,KR,16.3,16,Rammus,jun,94.1%,S+,54.4%,-1.0%,2.9%,969
Bronze,KR,16.3,17,Malphite,top,45.2%,S+,52.0%,+0.9%,7.5%,2 464
Bronze,KR,16.3,18,Nautilus,sup,97.5%,S+,50.6%,-0.1%,13.1%,4 288
Bronze,KR,16.3,19,Lux,sup,72.3%,S+,50.6%,+0.2%,17.8%,5 846
Bronze,KR,16.3,20,Jinx,adc,98.8%,S+,51.0%,-1.1%,13.3%,4 383
Bronze,KR,16.3,21,Briar,jun,92.3%,S+,53.7%,+1.1%,5.1%,1 669
Bronze,KR,16.3,22,Aphelios,adc,97.7%,S+,51.3%,-0.0%,9.3%,3 066
Bronze,KR,16.3,23,Yone,top,34.7%,S,50.4%,+1.3%,12.6%,4 143
Bronze,KR,16.3,24,Yorick,top,90.1%,S,53.1%,+0.8%,4.5%,1 483
Bronze,KR,16.3,25,Malphite,jun,31.3%,S,51.7%,-0.0%,6.9%,2 262
Bronze,KR,16.3,26,Syndra,mid,95.1%,S,54.4%,+3.2%,2.4%,774
Bronze,KR,16.3,27,Blitzcrank,sup,98.3%,S,50.6%,+0.4%,10.2%,3 353
Bronze,KR,16.3,28,Irelia,mid,48.5%,S,52.5%,+0.5%,3.7%,1 213
Bronze,KR,16.3,29,Veigar,mid,78.9%,S,53.9%,+2.4%,3.7%,1 208
Bronze,KR,16.3,30,Xin Zhao,jun,89.0%,S,51.6%,+3.0%,10.0%,3 295
Bronze,KR,16.3,31,Akali,mid,83.5%,S,49.9%,+1.0%,16.6%,5 464
Bronze,KR,16.3,32,Teemo,sup,13.4%,S,52.9%,+2.0%,1.8%,603
Bronze,KR,16.3,33,Ahri,mid,96.6%,S,50.9%,+1.1%,12.3%,4 027
Bronze,KR,16.3,34,Viego,jun,97.1%,S,50.2%,+0.2%,15.6%,5 139
Bronze,KR,16.3,35,Gwen,jun,36.6%,S,54.2%,+4.9%,1.7%,555
Bronze,KR,16.3,36,Teemo,jun,9.6%,S,52.9%,+0.2%,1.5%,503
Bronze,KR,16.3,37,Brand,sup,64.0%,S,54.0%,+0.8%,2.6%,865
Bronze,KR,16.3,38,Ornn,top,91.3%,S,53.8%,+1.0%,3.6%,1 187
Bronze,KR,16.3,39,Vex,mid,95.4%,S,52.0%,+0.8%,5.9%,1 952
Bronze,KR,16.3,40,Diana,mid,40.0%,S,53.2%,+1.4%,4.0%,1 317
Bronze,KR,16.3,41,Ekko,jun,47.2%,S,52.8%,-0.2%,4.3%,1 410
Bronze,KR,16.3,42,Amumu,jun,91.9%,S,53.4%,+0.5%,4.2%,1 389
Bronze,KR,16.3,43,Nocturne,jun,97.3%,S,51.6%,+1.4%,6.5%,2 138
Bronze,KR,16.3,44,Heimerdinger,top,59.9%,S,53.0%,+4.6%,1.7%,549
Bronze,KR,16.3,45,Lillia,jun,92.8%,A,53.1%,-1.2%,3.9%,1 277
Bronze,KR,16.3,46,Yone,mid,62.8%,A,49.3%,+0.4%,15.6%,5 134
Bronze,KR,16.3,47,Sylas,jun,32.2%,A,49.5%,+1.1%,11.1%,3 654
Bronze,KR,16.3,48,Rakan,sup,97.3%,A,53.5%,+3.7%,2.9%,960
Bronze,KR,16.3,49,Zaahen,jun,33.3%,A,53.5%,+6.0%,1.9%,632
Bronze,KR,16.3,50,Vi,jun,93.1%,A,52.3%,+1.6%,6.4%,2 104
Bronze,KR,16.3,51,Singed,top,83.8%,A,53.9%,-1.4%,1.1%,356
Bronze,KR,16.3,52,Naafiri,jun,19.0%,A,52.3%,+2.6%,1.9%,627
Bronze,KR,16.3,53,Kayle,top,87.6%,A,53.3%,-0.9%,2.6%,840
Bronze,KR,16.3,54,Volibear,jun,67.1%,A,51.4%,-2.9%,5.1%,1 671
Bronze,KR,16.3,55,Yasuo,adc,7.2%,A,52.0%,+3.4%,1.4%,446
Bronze,KR,16.3,56,Sett,mid,2.3%,A,52.8%,-1.6%,1.1%,358
Bronze,KR,16.3,57,Sylas,mid,58.3%,A,48.7%,+0.5%,12.2%,3 994
Bronze,KR,16.3,58,Master Yi,jun,91.1%,A,49.3%,+0.8%,10.0%,3 275
Bronze,KR,16.3,59,Aurelion Sol,mid,82.9%,A,53.6%,+4.9%,1.3%,416
Bronze,KR,16.3,60,Talon,mid,42.9%,A,53.2%,+2.8%,2.0%,660
Bronze,KR,16.3,61,Garen,top,92.0%,A,51.8%,-0.4%,5.4%,1 777
Bronze,KR,16.3,62,Amumu,sup,7.6%,A,53.4%,-0.7%,1.2%,401
Bronze,KR,16.3,63,Viktor,mid,95.1%,A,52.6%,+0.8%,2.9%,969
Bronze,KR,16.3,64,Xayah,adc,98.4%,A,53.0%,+0.9%,2.8%,914
Bronze,KR,16.3,65,Malzahar,mid,90.6%,A,51.6%,-3.4%,3.9%,1 297
Bronze,KR,16.3,66,Jax,top,43.3%,A,50.7%,-0.1%,5.8%,1 920
Bronze,KR,16.3,67,Kai'Sa,adc,96.9%,A,49.6%,+1.3%,19.9%,6 527
Bronze,KR,16.3,68,Naafiri,mid,73.4%,A,50.5%,-1.2%,5.9%,1 942
Bronze,KR,16.3,69,Nasus,top,74.9%,A,52.1%,+0.4%,4.0%,1 308
Bronze,KR,16.3,70,Galio,mid,78.3%,A,50.9%,+0.4%,7.1%,2 345
Bronze,KR,16.3,71,Xerath,mid,51.3%,A,50.9%,+0.3%,3.3%,1 074
Bronze,KR,16.3,72,Neeko,sup,78.0%,A,50.9%,+1.3%,6.4%,2 089
Bronze,KR,16.3,73,Galio,sup,16.9%,B,52.3%,+0.3%,1.4%,457
Bronze,KR,16.3,74,Jhin,adc,96.2%,B,49.3%,-1.6%,12.4%,4 058
Bronze,KR,16.3,75,Darius,top,92.5%,B,48.6%,+0.3%,9.8%,3 217
Bronze,KR,16.3,76,Xerath,sup,45.5%,B,49.7%,-3.0%,6.1%,1 991
Bronze,KR,16.3,77,Rell,sup,98.6%,B,52.4%,+1.1%,2.1%,694
Bronze,KR,16.3,78,Seraphine,sup,94.5%,B,50.5%,+0.0%,8.2%,2 682
Bronze,KR,16.3,79,Ezreal,adc,92.9%,B,48.2%,+1.5%,21.3%,7 008
Bronze,KR,16.3,80,Dr.Mundo,jun,42.6%,B,50.8%,-1.1%,4.1%,1 332
Bronze,KR,16.3,81,Nami,sup,99.7%,B,52.3%,+3.4%,2.2%,708
Bronze,KR,16.3,82,Irelia,top,50.0%,B,50.1%,-2.2%,3.7%,1 213
Bronze,KR,16.3,83,Illaoi,top,95.1%,B,50.7%,-1.1%,3.9%,1 277
Bronze,KR,16.3,84,Renekton,top,93.8%,B,50.4%,+0.1%,5.5%,1 803
Bronze,KR,16.3,85,Kayn,jun,95.4%,C,51.3%,+1.8%,4.8%,1 573
Bronze,KR,16.3,86,Shen,top,63.6%,C,52.3%,+2.7%,1.9%,618
Bronze,KR,16.3,87,Ashe,adc,87.4%,C,48.5%,-1.5%,11.7%,3 834
Bronze,KR,16.3,88,Dr.Mundo,top,53.8%,C,50.7%,+0.4%,4.0%,1 316
Bronze,KR,16.3,89,Akali,top,15.6%,C,49.8%,+0.8%,4.2%,1 374
Bronze,KR,16.3,90,Lux,mid,24.9%,C,50.2%,-1.7%,2.9%,949
Bronze,KR,16.3,91,Shaco,jun,80.0%,C,49.7%,+1.4%,4.2%,1 383
Bronze,KR,16.3,92,Tristana,adc,92.3%,C,50.8%,+0.9%,5.3%,1 757
Bronze,KR,16.3,93,Pantheon,mid,13.1%,C,51.7%,-0.7%,2.4%,773
Bronze,KR,16.3,94,Shaco,sup,14.8%,C,50.6%,-0.5%,1.3%,425
Bronze,KR,16.3,95,Veigar,sup,7.4%,C,52.0%,+0.7%,1.3%,427
Bronze,KR,16.3,96,Sylas,top,4.5%,C,50.5%,-0.6%,1.3%,440
Bronze,KR,16.3,97,Teemo,top,68.4%,C,49.4%,+0.1%,4.8%,1 562
Bronze,KR,16.3,98,Sivir,adc,97.5%,C,50.1%,-2.3%,5.1%,1 686
Bronze,KR,16.3,99,Zac,jun,81.8%,C,51.4%,+0.1%,3.3%,1 088
Bronze,KR,16.3,100,LeeSin,jun,90.3%,C,47.2%,-0.4%,13.3%,4 361
Bronze,KR,16.3,101,Sona,sup,98.9%,C,51.9%,+1.0%,1.8%,584
Bronze,KR,16.3,102,Vayne,adc,70.4%,C,50.5%,-0.4%,3.7%,1 203
Bronze,KR,16.3,103,Zed,mid,79.2%,C,48.1%,+1.0%,8.4%,2 767
Bronze,KR,16.3,104,Thresh,sup,97.6%,C,49.5%,+0.1%,7.9%,2 597
Bronze,KR,16.3,105,Vel'Koz,sup,71.0%,C,51.6%,+1.4%,2.0%,647
Bronze,KR,16.3,106,Warwick,jun,89.1%,C,49.1%,-0.9%,7.1%,2 349
Bronze,KR,16.3,107,Wukong,jun,77.3%,C,51.3%,-0.5%,3.0%,997
Bronze,KR,16.3,108,Jax,jun,54.6%,C,49.3%,-2.5%,4.9%,1 606
Bronze,KR,16.3,109,Yunara,adc,97.6%,C,49.4%,+1.5%,7.5%,2 467
Bronze,KR,16.3,110,Varus,mid,8.3%,C,49.8%,-1.8%,1.4%,454
Bronze,KR,16.3,111,Aatrox,top,82.9%,C,49.2%,+2.2%,7.0%,2 295
Bronze,KR,16.3,112,Malphite,sup,15.1%,C,49.4%,-1.9%,2.4%,803
Bronze,KR,16.3,113,Volibear,top,31.1%,C,49.0%,-2.7%,5.4%,1 769
Bronze,KR,16.3,114,Vladimir,mid,60.4%,C,51.3%,+1.6%,1.1%,355
Bronze,KR,16.3,115,Gwen,top,60.5%,C,50.6%,+2.0%,2.7%,901
Bronze,KR,16.3,116,Ziggs,adc,54.6%,C,51.0%,-1.3%,2.1%,677
Bronze,KR,16.3,117,Gangplank,top,85.6%,C,51.0%,+1.0%,1.4%,461
Bronze,KR,16.3,118,Twisted Fate,mid,85.2%,C,50.9%,-0.2%,2.0%,646
Bronze,KR,16.3,119,Varus,adc,58.1%,C,47.6%,-1.6%,7.3%,2 396
Bronze,KR,16.3,120,Soraka,sup,97.5%,C,51.0%,-1.4%,1.7%,563
Bronze,KR,16.3,121,Smolder,adc,86.4%,C,50.0%,-2.1%,4.1%,1 357
Bronze,KR,16.3,122,Warwick,top,10.1%,C,50.0%,+0.2%,1.2%,392
Bronze,KR,16.3,123,Tahm Kench,sup,56.7%,C,50.5%,-0.3%,2.7%,872
Bronze,KR,16.3,124,Lucian,adc,95.3%,C,48.5%,-0.5%,7.9%,2 607
Bronze,KR,16.3,125,Pyke,sup,98.3%,C,47.3%,-1.5%,7.9%,2 589
Bronze,KR,16.3,126,Maokai,sup,81.0%,D,50.4%,-0.0%,2.4%,795
Bronze,KR,16.3,127,Diana,jun,58.7%,D,49.3%,-1.6%,4.6%,1 505
Bronze,KR,16.3,128,Tahm Kench,top,40.0%,D,50.3%,-2.0%,1.9%,634
Bronze,KR,16.3,129,Karma,sup,90.1%,D,50.1%,+0.3%,2.5%,822
Bronze,KR,16.3,130,Evelynn,jun,97.2%,D,50.3%,+1.5%,1.8%,586
Bronze,KR,16.3,131,Leblanc,mid,90.7%,D,47.8%,-0.9%,5.0%,1 628
Bronze,KR,16.3,132,Cho'Gath,top,66.7%,D,50.6%,+2.0%,1.3%,425
Bronze,KR,16.3,133,Jarvan IV,jun,91.1%,D,50.1%,-1.8%,2.9%,943
Bronze,KR,16.3,134,Kennen,top,71.3%,D,49.2%,-0.2%,3.4%,1 128
Bronze,KR,16.3,135,Alistar,sup,94.7%,D,49.6%,-1.3%,3.0%,978
Bronze,KR,16.3,136,Kha'Zix,jun,99.4%,D,48.8%,-0.7%,4.7%,1 542
Bronze,KR,16.3,137,Tryndamere,top,75.7%,D,49.9%,+2.5%,1.9%,629
Bronze,KR,16.3,138,Yasuo,top,16.9%,D,47.1%,-0.8%,6.0%,1 973
Bronze,KR,16.3,139,Sejuani,jun,83.3%,D,49.9%,-4.0%,2.1%,681
Bronze,KR,16.3,140,Zaahen,top,63.9%,D,48.8%,-1.9%,4.4%,1 432
Bronze,KR,16.3,141,Varus,top,32.4%,D,47.6%,-4.8%,4.0%,1 303
Bronze,KR,16.3,142,Graves,jun,85.1%,D,49.6%,+0.8%,2.2%,722
Bronze,KR,16.3,143,Ekko,mid,49.7%,D,48.9%,-2.0%,2.3%,750
Bronze,KR,16.3,144,Twitch,adc,88.4%,D,49.5%,-2.8%,2.1%,683
Bronze,KR,16.3,145,Sylas,sup,4.6%,D,48.1%,+1.3%,1.5%,497
Bronze,KR,16.3,146,Aurora,mid,81.8%,D,49.3%,+1.4%,2.5%,823
Bronze,KR,16.3,147,Gnar,top,95.1%,D,49.4%,-0.1%,2.2%,717
Bronze,KR,16.3,148,Fiora,top,96.2%,D,49.3%,+0.9%,1.7%,568
Bronze,KR,16.3,149,Zed,jun,17.1%,D,47.7%,+1.0%,1.7%,572
Bronze,KR,16.3,150,Zilean,sup,89.1%,D,49.6%,-2.9%,1.1%,377
Bronze,KR,16.3,151,Poppy,sup,64.8%,D,49.2%,-0.2%,1.6%,516
Bronze,KR,16.3,152,Pantheon,sup,51.9%,D,48.1%,+0.3%,5.0%,1 645
Bronze,KR,16.3,153,Karthus,jun,71.7%,D,49.4%,+2.1%,1.1%,362
Bronze,KR,16.3,154,Mel,mid,47.1%,D,46.6%,-1.3%,4.8%,1 569
Bronze,KR,16.3,155,Fiddlesticks,jun,76.7%,D,49.2%,-2.0%,1.6%,541
Bronze,KR,16.3,156,Mel,sup,43.6%,D,46.1%,-1.5%,6.4%,2 106
Bronze,KR,16.3,157,Olaf,top,84.3%,D,48.7%,-2.6%,2.3%,758
Bronze,KR,16.3,158,Rumble,top,84.7%,D,48.5%,-1.7%,2.4%,782
Bronze,KR,16.3,159,Lulu,sup,96.6%,D,47.7%,-1.1%,4.4%,1 443
Bronze,KR,16.3,160,Trundle,jun,52.9%,D,48.3%,-0.1%,2.8%,918
Bronze,KR,16.3,161,Senna,sup,85.4%,D,48.3%,-0.7%,2.9%,944
Bronze,KR,16.3,162,Bard,sup,96.8%,D,48.4%,+1.6%,1.9%,610
Bronze,KR,16.3,163,Ryze,mid,83.7%,D,47.7%,-1.3%,3.5%,1 154
Bronze,KR,16.3,164,Vayne,top,26.7%,D,47.2%,-1.5%,2.6%,847
Bronze,KR,16.3,165,Trundle,top,41.8%,D,48.0%,-1.7%,2.1%,683
Bronze,KR,16.3,166,Lissandra,mid,87.7%,D,48.4%,-3.2%,1.1%,349
Bronze,KR,16.3,167,Hwei,mid,76.2%,D,48.0%,-0.9%,1.8%,587
Bronze,KR,16.3,168,Katarina,mid,95.5%,D,47.5%,-0.3%,2.5%,813
Bronze,KR,16.3,169,Cassiopeia,mid,74.1%,D,48.0%,+0.7%,1.3%,417
Bronze,KR,16.3,170,Ambessa,jun,44.4%,D,47.5%,-1.4%,2.4%,790
Bronze,KR,16.3,171,Pantheon,jun,14.5%,D,47.6%,-1.7%,1.8%,586
Bronze,KR,16.3,172,Zeri,adc,95.4%,D,47.8%,+1.3%,1.8%,575
Bronze,KR,16.3,173,Fizz,mid,93.9%,D,47.0%,-4.5%,2.7%,891
Bronze,KR,16.3,174,Miss Fortune,sup,1.7%,D,46.1%,+1.1%,1.3%,436
Bronze,KR,16.3,175,Jayce,jun,36.5%,D,47.2%,-2.4%,1.6%,523
Bronze,KR,16.3,176,Ambessa,top,51.6%,D,47.1%,-0.3%,2.9%,947
Bronze,KR,16.3,177,Kalista,adc,88.7%,D,47.6%,-0.7%,1.2%,410
Bronze,KR,16.3,178,Orianna,mid,94.2%,D,46.4%,-3.8%,3.8%,1 237
Bronze,KR,16.3,179,Kindred,jun,95.1%,D,47.3%,-1.0%,1.3%,414
Bronze,KR,16.3,180,Anivia,mid,70.4%,D,47.2%,-3.4%,1.4%,447
Bronze,KR,16.3,181,Vladimir,top,36.1%,D,47.0%,-2.2%,1.1%,351
Bronze,KR,16.3,182,Talon,jun,55.3%,D,46.7%,+1.3%,1.9%,613
Bronze,KR,16.3,183,Nunu,jun,95.4%,D,46.5%,-1.6%,2.3%,772
Bronze,KR,16.3,184,K'Sante,top,93.8%,D,45.7%,+1.2%,4.6%,1 524
Bronze,KR,16.3,185,Jayce,top,44.0%,D,45.9%,-0.1%,1.5%,501
Bronze,KR,16.3,186,Yuumi,sup,98.5%,D,44.2%,+0.6%,6.8%,2 240
Bronze,KR,16.3,187,Nidalee,jun,61.7%,D,46.2%,+3.3%,1.1%,346
Bronze,KR,16.3,188,Ashe,sup,8.5%,D,44.7%,-3.8%,1.2%,405
Bronze,KR,16.3,189,Azir,mid,93.2%,D,44.9%,+0.4%,2.6%,859
Bronze,KR,16.3,190,Zoe,mid,83.2%,D,44.2%,-3.5%,3.3%,1 080
Bronze,KR,16.3,191,Draven,adc,95.2%,D,44.8%,-1.7%,1.4%,464
Bronze,KR,16.3,192,Pantheon,top,19.7%,D,44.4%,-6.4%,1.0%,342
Bronze,KR,16.3,193,Hecarim,jun,98.7%,D,44.4%,+1.1%,1.2%,378
Bronze,KR,16.3,194,Shyvana,jun,91.3%,D,43.8%,-8.9%,1.0%,331
Bronze,KR,16.3,195,Corki,adc,83.3%,D,43.2%,-2.7%,1.2%,384
Bronze,KR,15.24,1,Miss Fortune,adc,96.9%,S+,52.6%,+0.3%,22.4%,37 958
Bronze,KR,15.24,2,Malphite,top,44.0%,S+,52.8%,+0.9%,10.0%,17 009
Bronze,KR,15.24,3,Leona,sup,99.1%,S+,52.5%,-1.2%,9.1%,15 481
Bronze,KR,15.24,4,Teemo,sup,15.7%,S+,54.0%,+2.0%,2.4%,4 133
Bronze,KR,15.24,5,Xerath,sup,48.0%,S+,52.3%,-3.0%,6.8%,11 525
Bronze,KR,15.24,6,Lillia,jun,93.1%,S+,54.1%,-1.2%,5.0%,8 527
Bronze,KR,15.24,7,Dr.Mundo,jun,35.4%,S+,53.0%,-1.1%,5.4%,9 200
Bronze,KR,15.24,8,Morgana,sup,78.1%,S+,51.7%,+0.5%,8.4%,14 316
Bronze,KR,15.24,9,Mordekaiser,top,88.5%,S+,52.1%,+0.4%,8.8%,14 882
Bronze,KR,15.24,10,Sett,top,90.8%,S+,52.0%,+0.9%,10.2%,17 326
Bronze,KR,15.24,11,Ashe,adc,88.1%,S+,50.4%,-1.5%,17.0%,28 901
Bronze,KR,15.24,12,Brand,sup,68.1%,S+,54.5%,+0.8%,3.1%,5 310
Bronze,KR,15.24,13,Jhin,adc,96.2%,S,51.5%,-1.6%,14.2%,24 192
Bronze,KR,15.24,14,Malphite,jun,33.5%,S,51.8%,-0.0%,6.4%,10 886
Bronze,KR,15.24,15,Warwick,jun,87.3%,S,52.6%,-0.9%,6.7%,11 400
Bronze,KR,15.24,16,Naafiri,mid,57.7%,S,53.5%,-1.2%,3.1%,5 303
Bronze,KR,15.24,17,Akali,mid,87.8%,S,50.1%,+1.0%,14.1%,24 019
Bronze,KR,15.24,18,Yasuo,mid,71.9%,S,50.0%,-0.5%,13.2%,22 395
Bronze,KR,15.24,19,Brand,mid,21.1%,S,54.7%,+1.0%,1.2%,1 997
Bronze,KR,15.24,20,Lux,sup,72.1%,S,49.8%,+0.2%,16.1%,27 332
Bronze,KR,15.24,21,Teemo,top,63.8%,S,51.6%,+0.1%,6.2%,10 466
Bronze,KR,15.24,22,Nautilus,sup,96.2%,S,50.2%,-0.1%,10.6%,18 078
Bronze,KR,15.24,23,Milio,sup,99.0%,S,54.4%,+5.0%,2.2%,3 753
Bronze,KR,15.24,24,Jax,jun,60.6%,S,52.5%,-2.5%,4.8%,8 127
Bronze,KR,15.24,25,Malzahar,mid,88.1%,S,52.3%,-3.4%,4.9%,8 332
Bronze,KR,15.24,26,Sylas,jun,42.4%,S,49.5%,+1.1%,15.4%,26 094
Bronze,KR,15.24,27,Swain,sup,59.7%,S,52.9%,+1.8%,4.7%,8 018
Bronze,KR,15.24,28,Darius,top,91.0%,S,50.1%,+0.3%,9.7%,16 444
Bronze,KR,15.24,29,Sylas,mid,48.0%,S,49.4%,+0.5%,12.2%,20 648
Bronze,KR,15.24,30,Rammus,jun,92.5%,S,53.0%,-1.0%,2.9%,4 981
Bronze,KR,15.24,31,Irelia,mid,49.4%,S,51.9%,+0.5%,3.7%,6 254
Bronze,KR,15.24,32,Zyra,sup,85.4%,S,53.6%,+1.6%,2.7%,4 664
Bronze,KR,15.24,33,Xerath,mid,49.1%,S,51.9%,+0.3%,3.6%,6 070
Bronze,KR,15.24,34,Singed,top,84.1%,A,54.1%,-1.4%,1.5%,2 565
Bronze,KR,15.24,35,Yorick,top,88.5%,A,52.3%,+0.8%,3.6%,6 162
Bronze,KR,15.24,36,Heimerdinger,top,61.1%,A,52.7%,+4.6%,1.7%,2 956
Bronze,KR,15.24,37,Malphite,mid,8.2%,A,52.1%,+1.5%,1.6%,2 771
Bronze,KR,15.24,38,Irelia,top,48.9%,A,51.5%,-2.2%,3.8%,6 491
Bronze,KR,15.24,39,Blitzcrank,sup,97.9%,A,49.8%,+0.4%,9.4%,15 900
Bronze,KR,15.24,40,Caitlyn,adc,95.4%,A,49.0%,+1.0%,16.8%,28 602
Bronze,KR,15.24,41,Briar,jun,92.6%,A,52.4%,+1.1%,4.4%,7 466
Bronze,KR,15.24,42,Warwick,top,11.9%,A,52.9%,+0.2%,1.4%,2 367
Bronze,KR,15.24,43,Viego,jun,97.5%,A,50.3%,+0.2%,11.0%,18 646
Bronze,KR,15.24,44,Nocturne,jun,97.0%,A,50.9%,+1.4%,6.3%,10 712
Bronze,KR,15.24,45,Jayce,jun,26.7%,A,52.4%,-2.4%,3.4%,5 852
Bronze,KR,15.24,46,Jinx,adc,98.6%,A,50.4%,-1.1%,10.7%,18 226
Bronze,KR,15.24,47,Shaco,sup,18.0%,A,51.8%,-0.5%,1.8%,3 090
Bronze,KR,15.24,48,Volibear,top,37.0%,A,51.7%,-2.7%,5.9%,10 010
Bronze,KR,15.24,49,Kai'Sa,adc,96.5%,A,50.0%,+1.3%,19.6%,33 366
Bronze,KR,15.24,50,Garen,top,91.1%,A,51.6%,-0.4%,6.2%,10 475
Bronze,KR,15.24,51,Swain,mid,18.4%,A,53.2%,-1.7%,1.0%,1 759
Bronze,KR,15.24,52,Yone,mid,60.4%,A,48.8%,+0.4%,13.2%,22 339
Bronze,KR,15.24,53,Master Yi,jun,91.2%,A,49.7%,+0.8%,8.1%,13 730
Bronze,KR,15.24,54,Dr.Mundo,top,59.4%,A,51.0%,+0.4%,4.8%,8 111
Bronze,KR,15.24,55,Morgana,mid,16.7%,A,51.6%,+3.8%,1.5%,2 558
Bronze,KR,15.24,56,Samira,adc,97.9%,A,51.0%,+1.2%,5.9%,10 005
Bronze,KR,15.24,57,Veigar,mid,80.6%,A,52.5%,+2.4%,3.5%,6 000
Bronze,KR,15.24,58,Leblanc,mid,88.5%,A,50.3%,-0.9%,5.5%,9 382
Bronze,KR,15.24,59,LeeSin,jun,89.8%,A,48.3%,-0.4%,13.6%,23 161
Bronze,KR,15.24,60,Sivir,adc,97.3%,A,51.8%,-2.3%,4.3%,7 360
Bronze,KR,15.24,61,Shen,sup,26.0%,A,53.2%,+0.5%,1.0%,1 777
Bronze,KR,15.24,62,Yone,top,36.8%,A,49.0%,+1.3%,10.0%,17 010
Bronze,KR,15.24,63,Ezreal,adc,92.9%,A,48.6%,+1.5%,19.8%,33 691
Bronze,KR,15.24,64,Illaoi,top,94.8%,A,51.2%,-1.1%,3.7%,6 246
Bronze,KR,15.24,65,Syndra,mid,93.4%,A,52.1%,+3.2%,3.3%,5 529
Bronze,KR,15.24,66,Sona,sup,98.5%,B,53.0%,+1.0%,1.4%,2 365
Bronze,KR,15.24,67,Naafiri,jun,34.7%,B,51.6%,+2.6%,2.9%,4 890
Bronze,KR,15.24,68,Viktor,mid,94.7%,B,50.8%,+0.8%,6.3%,10 740
Bronze,KR,15.24,69,Lux,mid,24.6%,B,50.7%,-1.7%,3.0%,5 123
Bronze,KR,15.24,70,Jax,top,37.2%,B,50.6%,-0.1%,5.3%,8 943
Bronze,KR,15.24,71,Anivia,mid,71.1%,B,52.7%,-3.4%,1.7%,2 816
Bronze,KR,15.24,72,Ahri,mid,95.4%,B,50.0%,+1.1%,9.5%,16 167
Bronze,KR,15.24,73,Smolder,adc,82.2%,B,51.1%,-2.1%,6.3%,10 715
Bronze,KR,15.24,74,Sion,top,72.8%,B,52.0%,+1.9%,3.5%,5 890
Bronze,KR,15.24,75,Nasus,top,78.5%,B,51.8%,+0.4%,3.3%,5 603
Bronze,KR,15.24,76,Xin Zhao,jun,88.6%,B,50.7%,+3.0%,7.1%,12 039
Bronze,KR,15.24,77,Thresh,sup,97.4%,B,50.5%,+0.1%,7.0%,11 947
Bronze,KR,15.24,78,Sejuani,jun,82.5%,B,52.3%,-4.0%,2.3%,3 830
Bronze,KR,15.24,79,Vex,mid,94.3%,B,50.5%,+0.8%,5.3%,9 082
Bronze,KR,15.24,80,Amumu,jun,89.4%,B,51.7%,+0.5%,3.9%,6 588
Bronze,KR,15.24,81,Diana,mid,43.2%,B,51.4%,+1.4%,3.8%,6 413
Bronze,KR,15.24,82,Poppy,sup,67.2%,C,51.9%,-0.2%,2.4%,4 040
Bronze,KR,15.24,83,Maokai,sup,81.1%,C,52.1%,-0.0%,2.3%,3 976
Bronze,KR,15.24,84,Teemo,jun,12.3%,C,50.5%,+0.2%,1.9%,3 203
Bronze,KR,15.24,85,Fizz,mid,90.3%,C,51.3%,-4.5%,3.3%,5 609
Bronze,KR,15.24,86,Urgot,top,92.8%,C,52.3%,+4.1%,1.1%,1 880
Bronze,KR,15.24,87,Tristana,adc,92.3%,C,50.4%,+0.9%,6.3%,10 664
Bronze,KR,15.24,88,Wukong,jun,79.3%,C,51.4%,-0.5%,3.9%,6 675
Bronze,KR,15.24,89,Aatrox,top,65.0%,C,49.0%,+2.2%,6.9%,11 789
Bronze,KR,15.24,90,Aatrox,jun,32.2%,C,49.6%,-6.3%,5.1%,8 669
Bronze,KR,15.24,91,Senna,sup,84.9%,C,51.8%,-0.7%,2.7%,4 533
Bronze,KR,15.24,92,Lucian,adc,94.9%,C,49.5%,-0.5%,8.3%,14 093
Bronze,KR,15.24,93,Volibear,jun,60.4%,C,51.2%,-2.9%,2.7%,4 634
Bronze,KR,15.24,94,Zaahen,top,68.9%,C,49.1%,-1.9%,5.9%,10 097
