matchId,gameDuration,team_100_first_blood,team_100_first_tower,team_100_first_inhibitor,team_100_first_dragon,team_100_first_riftHerald,team_100_first_baron,team_100_dragon_kills,team_100_baron_kills,team_100_tower_kills,team_100_inhibitor_kills,team_100_riftHerald_kills,team_100_ban_1_championId,team_100_ban_1_pickTurn,team_100_ban_2_championId,team_100_ban_2_pickTurn,team_100_ban_3_championId,team_100_ban_3_pickTurn,team_100_ban_4_championId,team_100_ban_4_pickTurn,team_100_ban_5_championId,team_100_ban_5_pickTurn,team_100_win,team_100_teamEarlySurrendered,team_200_first_blood,team_200_first_tower,team_200_first_inhibitor,team_200_first_dragon,team_200_first_riftHerald,team_200_first_baron,team_200_dragon_kills,team_200_baron_kills,team_200_tower_kills,team_200_inhibitor_kills,team_200_riftHerald_kills,team_200_ban_1_championId,team_200_ban_1_pickTurn,team_200_ban_2_championId,team_200_ban_2_pickTurn,team_200_ban_3_championId,team_200_ban_3_pickTurn,team_200_ban_4_championId,team_200_ban_4_pickTurn,team_200_ban_5_championId,team_200_ban_5_pickTurn,team_200_win,team_200_teamEarlySurrendered,team_100_top_championId,team_100_top_championName,team_100_top_kills,team_100_top_goldEarned,team_100_top_totalMinionsKilled,team_100_top_visionScore,team_100_top_enemyChampionImmobilizations,team_100_top_kda,team_100_jungle_championId,team_100_jungle_championName,team_100_jungle_kills,team_100_jungle_goldEarned,team_100_jungle_totalMinionsKilled,team_100_jungle_visionScore,team_100_jungle_enemyChampionImmobilizations,team_100_jungle_kda,team_100_mid_championId,team_100_mid_championName,team_100_mid_kills,team_100_mid_goldEarned,team_100_mid_totalMinionsKilled,team_100_mid_visionScore,team_100_mid_enemyChampionImmobilizations,team_100_mid_kda,team_100_adc_championId,team_100_adc_championName,team_100_adc_kills,team_100_adc_goldEarned,team_100_adc_totalMinionsKilled,team_100_adc_visionScore,team_100_adc_enemyChampionImmobilizations,team_100_adc_kda,team_100_support_championId,team_100_support_championName,team_100_support_kills,team_100_support_goldEarned,team_100_support_totalMinionsKilled,team_100_support_visionScore,team_100_support_enemyChampionImmobilizations,team_100_support_kda,team_200_top_championId,team_200_top_championName,team_200_top_kills,team_200_top_goldEarned,team_200_top_totalMinionsKilled,team_200_top_visionScore,team_200_top_enemyChampionImmobilizations,team_200_top_kda,team_200_jungle_championId,team_200_jungle_championName,team_200_jungle_kills,team_200_jungle_goldEarned,team_200_jungle_totalMinionsKilled,team_200_jungle_visionScore,team_200_jungle_enemyChampionImmobilizations,team_200_jungle_kda,team_200_mid_championId,team_200_mid_championName,team_200_mid_kills,team_200_mid_goldEarned,team_200_mid_totalMinionsKilled,team_200_mid_visionScore,team_200_mid_enemyChampionImmobilizations,team_200_mid_kda,team_200_adc_championId,team_200_adc_championName,team_200_adc_kills,team_200_adc_goldEarned,team_200_adc_totalMinionsKilled,team_200_adc_visionScore,team_200_adc_enemyChampionImmobilizations,team_200_adc_kda,team_200_support_championId,team_200_support_championName,team_200_support_kills,team_200_support_goldEarned,team_200_support_totalMinionsKilled,team_200_support_visionScore,team_200_support_enemyChampionImmobilizations,team_200_support_kda
EUW1_7563187466,1680,True,False,False,False,True,False,1,0,4,0,1,39,1,555,2,59,3,246,4,950,5,False,False,False,True,True,True,False,True,2,1,5,1,0,51,6,58,7,800,8,34,9,55,10,True,False,887.0,Gwen,4.0,10710.0,206.0,14.0,0.0,0.5555555555555556,64.0,LeeSin,7.0,12242.0,29.0,29.0,0.0,1.0,910,Hwei,1,8684,174,18,0,0.8333333333333334,804.0,Yunara,4.0,11204.0,195.0,8.0,0.0,0.8571428571428571,432.0,Bard,1.0,6509.0,26.0,82.0,0.0,1.4,799,Ambessa,5,10581,166,13,0,2.4,238,Zed,19,17349,42,28,0,5.5,26,Zilean,2,10216,154,32,0,11.0,901,Smolder,8,12734,226,15,0,2.8,25.0,Morgana,3.0,10228.0,39.0,85.0,0.0,12.5
EUW1_7563125401,1671,True,True,True,False,True,True,2,1,10,2,1,98,1,38,2,107,3,120,4,121,5,True,False,False,False,False,True,False,False,2,0,1,0,0,122,6,246,7,266,8,119,9,91,10,False,False,150.0,Gnar,9.0,14000.0,207.0,22.0,0.0,16.0,233.0,Briar,8.0,12677.0,9.0,14.0,0.0,2.4,13,Ryze,7,12970,234,20,0,2.6,51.0,Caitlyn,7.0,13567.0,242.0,15.0,0.0,6.0,43.0,Karma,1.0,9011.0,28.0,76.0,0.0,8.5,8,Vladimir,1,8090,169,10,0,0.09090909090909091,5,XinZhao,3,10593,44,31,0,1.2,910,Hwei,7,12139,199,19,0,2.2,523,Aphelios,3,11063,220,10,0,0.6666666666666666,902.0,Milio,0.0,6567.0,29.0,80.0,0.0,1.6
EUW1_7562500042,1260,True,False,False,False,False,False,0,0,0,0,0,421,1,117,2,119,3,78,4,893,5,False,False,False,True,True,True,True,False,2,0,10,2,1,526,6,895,7,35,8,134,9,39,10,True,False,6.0,Urgot,3.0,8178.0,134.0,7.0,0.0,0.8333333333333334,107.0,Rengar,7.0,9947.0,17.0,12.0,0.0,1.2222222222222223,136,AurelionSol,3,7660,118,8,0,1.4285714285714286,222.0,Jinx,2.0,6711.0,133.0,9.0,0.0,0.8,902.0,Milio,4.0,7099.0,21.0,35.0,0.0,1.4444444444444444,897,KSante,8,9905,148,5,0,2.0,121,Khazix,15,11786,8,13,0,6.666666666666667,69,Cassiopeia,4,10611,174,10,0,7.5,523,Aphelios,9,12681,178,9,0,6.333333333333333,555.0,Pyke,4.0,7742.0,14.0,50.0,0.0,2.142857142857143
EUW1_7562460237,1467,False,True,False,False,True,False,2,0,4,0,1,799,1,555,2,432,3,142,4,895,5,True,False,True,False,False,True,False,False,1,0,0,0,0,114,6,111,7,800,8,84,9,62,10,False,False,36.0,DrMundo,5.0,10308.0,203.0,14.0,0.0,1.25,517.0,Sylas,13.0,12051.0,19.0,15.0,0.0,4.75,901,Smolder,5,9634,208,11,0,1.75,523.0,Aphelios,11.0,12486.0,187.0,10.0,0.0,3.8,161.0,Velkoz,2.0,8039.0,24.0,61.0,0.0,5.25,516,Ornn,4,10170,216,7,0,1.2,76,Nidalee,5,9539,21,28,0,2.4,910,Hwei,7,11118,214,22,0,1.5,236,Lucian,5,8925,156,11,0,1.375,53.0,Blitzcrank,0.0,5612.0,17.0,44.0,0.0,0.8333333333333334
EUW1_7593368076,1833,False,True,False,False,True,False,0,0,4,0,1,120,1,39,2,246,3,119,4,134,5,False,False,True,False,True,True,False,True,4,1,7,2,0,517,6,119,7,421,8,7,9,81,10,True,False,126.0,Jayce,12.0,14221.0,198.0,16.0,0.0,2.4,48.0,Trundle,7.0,12637.0,27.0,19.0,0.0,2.0,901,Smolder,7,15695,265,17,0,1.625,67.0,Vayne,4.0,11730.0,196.0,19.0,0.0,0.75,89.0,Leona,2.0,8205.0,29.0,64.0,0.0,1.7272727272727273,58,Renekton,6,13906,219,29,0,2.3333333333333335,91,Talon,12,15587,29,22,0,4.428571428571429,34,Anivia,3,12037,193,25,0,5.25,222,Jinx,19,16669,214,13,0,6.4,111.0,Nautilus,10.0,12057.0,30.0,59.0,0.0,5.285714285714286
EUW1_7593310360,1676,False,False,False,False,False,False,0,0,3,0,0,238,1,150,2,119,3,111,4,59,5,False,False,True,True,True,True,True,True,4,1,11,3,1,164,6,51,7,-1,8,81,9,7,10,True,False,122.0,Darius,7.0,12066.0,177.0,10.0,0.0,2.2,72.0,Skarner,2.0,8905.0,7.0,10.0,0.0,1.0,34,Anivia,6,12182,192,14,0,1.0,115.0,Ziggs,4.0,11397.0,173.0,10.0,0.0,0.6,235.0,Senna,3.0,8724.0,32.0,48.0,0.0,1.1538461538461537,86,Garen,3,9064,149,20,0,1.4,245,Ekko,19,17777,59,10,0,7.5,50,Swain,6,13875,180,15,0,7.666666666666667,69,Cassiopeia,15,15336,193,16,0,5.5,555.0,Pyke,8.0,12288.0,16.0,73.0,0.0,5.0
EUW1_7593267231,1443,False,False,False,False,False,False,0,0,1,0,0,800,1,166,2,141,3,804,4,266,5,False,False,True,True,True,True,True,False,3,0,11,3,1,119,6,893,7,7,8,246,9,81,10,True,False,36.0,DrMundo,3.0,8997.0,129.0,10.0,0.0,0.6,950.0,Naafiri,3.0,8705.0,11.0,18.0,0.0,1.8,25,Morgana,3,9840,207,13,0,2.3333333333333335,29.0,Twitch,5.0,8442.0,128.0,7.0,0.0,0.7,117.0,Lulu,0.0,5233.0,20.0,43.0,0.0,1.0,164,Camille,10,11668,161,5,0,4.0,131,Diana,4,11801,33,36,0,13.0,34,Anivia,6,10220,184,16,0,6.5,42,Corki,11,15222,218,11,0,21.0,555.0,Pyke,4.0,8131.0,30.0,67.0,0.0,2.8333333333333335
EUW1_7593227330,1408,True,False,False,True,False,False,4,0,4,0,0,201,1,7,2,887,3,523,4,81,5,True,False,False,True,False,False,False,False,0,0,1,0,0,7,6,201,7,141,8,777,9,150,10,False,False,897.0,KSante,3.0,7762.0,146.0,14.0,0.0,1.5,234.0,Viego,7.0,9499.0,19.0,32.0,0.0,7.5,34,Anivia,3,8801,168,17,0,6.0,145.0,Kaisa,11.0,13846.0,223.0,13.0,0.0,4.0,555.0,Pyke,8.0,8188.0,28.0,78.0,0.0,5.0,122,Darius,4,8637,180,10,0,1.0,876,Lillia,3,10490,52,22,0,3.0,246,Qiyana,2,7766,154,10,0,0.2,119,Draven,7,11369,167,8,0,1.125,888.0,Renata,0.0,5954.0,22.0,55.0,0.0,1.4285714285714286
EUW1_7592381909,1640,True,True,True,True,True,True,3,1,11,3,1,28,1,36,2,7,3,54,4,-1,5,True,False,False,False,False,False,False,False,0,0,0,0,0,119,6,246,7,7,8,78,9,166,10,False,False,79.0,Gragas,5.0,12767.0,208.0,15.0,0.0,4.5,141.0,Kayn,14.0,15532.0,31.0,31.0,0.0,5.0,112,Viktor,3,12023,225,10,0,3.0,22.0,Ashe,5.0,11771.0,213.0,27.0,0.0,5.0,35.0,Shaco,5.0,9235.0,21.0,59.0,0.0,3.4,81,Ezreal,1,7466,160,10,0,0.2222222222222222,107,Rengar,8,12849,65,10,0,0.9,103,Ahri,3,10345,195,18,0,1.2,901,Smolder,4,9948,223,12,0,2.0,518.0,Neeko,0.0,6335.0,31.0,59.0,0.0,1.4
EUW1_7592258595,1841,False,False,False,False,True,True,0,1,3,0,1,238,1,131,2,799,3,111,4,107,5,False,False,True,True,True,True,False,False,4,0,8,1,0,7,6,555,7,78,8,29,9,2,10,True,False,114.0,Fiora,9.0,13797.0,193.0,17.0,0.0,2.1666666666666665,246.0,Qiyana,14.0,16797.0,15.0,28.0,0.0,1.8181818181818181,61,Orianna,3,10601,194,10,0,1.2,236.0,Lucian,5.0,11363.0,165.0,13.0,0.0,1.2,147.0,Seraphine,2.0,8351.0,31.0,68.0,0.0,1.1666666666666667,54,Malphite,7,12571,212,18,0,2.0,950,Naafiri,12,14697,28,10,0,3.0,34,Anivia,17,14878,164,20,0,5.666666666666667,202,Jhin,12,13663,170,19,0,5.6,267.0,Nami,1.0,9377.0,21.0,52.0,0.0,4.714285714285714
EUW1_7592201934,2154,True,True,False,True,True,True,1,1,5,0,1,902,1,107,2,7,3,-1,4,54,5,False,False,False,False,True,False,False,False,4,1,9,1,0,-1,6,7,7,58,8,555,9,429,10,True,False,10.0,Kayle,4.0,13752.0,214.0,21.0,0.0,1.375,5.0,XinZhao,8.0,15119.0,17.0,25.0,0.0,2.5,800,Mel,11,15837,225,23,0,2.7142857142857144,22.0,Ashe,5.0,14197.0,248.0,24.0,0.0,2.0,99.0,Lux,3.0,10547.0,68.0,108.0,0.0,2.4,8,Vladimir,13,19177,277,19,0,4.0,24,Jax,9,17873,56,34,0,1.8333333333333333,61,Orianna,6,14390,219,14,0,2.2222222222222223,236,Lucian,5,14018,209,19,0,3.25,267.0,Nami,3.0,10000.0,35.0,85.0,0.0,3.142857142857143
EUW1_7583202377,1631,False,False,True,False,False,True,1,1,11,3,0,78,1,40,2,119,3,19,4,7,5,True,False,True,True,False,True,True,False,2,0,3,0,1,-1,6,119,7,92,8,59,9,84,10,False,False,164.0,Camille,5.0,11881.0,190.0,17.0,0.0,2.0,107.0,Rengar,17.0,18197.0,47.0,13.0,0.0,3.0,34,Anivia,10,13423,204,29,0,3.4,22.0,Ashe,8.0,13518.0,183.0,16.0,0.0,2.375,267.0,Nami,6.0,10016.0,28.0,48.0,0.0,5.0,799,Ambessa,10,12633,195,14,0,2.2857142857142856,104,Graves,4,11359,15,14,0,0.7692307692307693,238,Zed,5,10500,161,16,0,1.3333333333333333,804,Yunara,9,12901,183,11,0,2.8333333333333335,60.0,Elise,5.0,9736.0,16.0,47.0,0.0,1.5454545454545454
EUW1_7572324758,1751,True,False,False,False,False,False,0,0,2,0,0,902,1,201,2,117,3,67,4,107,5,False,False,False,True,True,True,True,False,4,0,11,2,1,78,6,7,7,360,8,56,9,114,10,True,False,122.0,Darius,5.0,9967.0,150.0,19.0,0.0,0.5,245.0,Ekko,7.0,12607.0,65.0,25.0,0.0,3.0,238,Zed,6,13606,202,11,0,2.0,800.0,Mel,10.0,13429.0,200.0,9.0,0.0,2.0,235.0,Senna,2.0,10085.0,44.0,48.0,0.0,2.875,266,Aatrox,10,13200,173,15,0,3.4,91,Talon,8,13525,22,14,0,3.0,34,Anivia,12,13476,170,23,0,4.166666666666667,523,Aphelios,15,16242,201,19,0,2.8333333333333335,111.0,Nautilus,0.0,8832.0,22.0,89.0,0.0,2.625
EUW1_7572284715,1464,False,False,False,False,True,False,0,0,6,0,1,39,1,18,2,84,3,78,4,7,5,False,False,True,True,False,True,False,False,4,0,5,0,0,89,6,76,7,141,8,114,9,39,10,True,False,83.0,Yorick,1.0,10594.0,202.0,6.0,0.0,0.8,107.0,Rengar,5.0,11562.0,13.0,8.0,0.0,1.5,50,Swain,2,9305,186,12,0,1.0,10.0,Kayle,3.0,9473.0,167.0,13.0,0.0,0.75,40.0,Janna,1.0,6882.0,24.0,60.0,0.0,1.8,82,Mordekaiser,5,11167,212,13,0,2.75,246,Qiyana,8,11334,25,33,0,9.0,61,Orianna,2,10453,235,19,0,11.0,145,Kaisa,14,13596,190,12,0,6.0,902.0,Milio,0.0,7286.0,20.0,57.0,0.0,6.333333333333333
EUW1_7572241597,1678,False,False,True,True,False,True,3,1,9,2,0,7,1,40,2,78,3,777,4,-1,5,True,False,True,True,False,False,True,False,1,0,2,0,1,106,6,131,7,234,8,111,9,887,10,False,False,516.0,Ornn,2.0,10862.0,198.0,25.0,0.0,1.25,107.0,Rengar,12.0,13871.0,16.0,20.0,0.0,2.5714285714285716,50,Swain,6,12602,220,18,0,7.0,145.0,Kaisa,8.0,13520.0,210.0,18.0,0.0,6.5,16.0,Soraka,2.0,9177.0,22.0,59.0,0.0,6.333333333333333,10,Kayle,2,11085,235,25,0,1.2,91,Talon,6,10736,15,17,0,1.4285714285714286,950,Naafiri,3,9580,208,15,0,1.6666666666666667,51,Caitlyn,6,10956,172,11,0,0.8888888888888888,43.0,Karma,1.0,7155.0,20.0,46.0,0.0,1.8333333333333333
EUW1_7593880347,1635,False,False,True,True,True,True,4,1,8,1,1,421,1,119,2,30,3,12,4,114,5,True,False,True,True,False,False,False,False,0,0,4,0,0,51,6,8,7,200,8,268,9,432,10,False,False,14.0,Sion,4.0,11936.0,212.0,15.0,0.0,3.25,35.0,Shaco,13.0,15487.0,38.0,25.0,0.0,20.0,61,Orianna,9,14258,239,10,0,4.5,498.0,Xayah,6.0,12956.0,223.0,8.0,0.0,1.5,526.0,Rell,3.0,9891.0,24.0,100.0,0.0,4.4,240,Kled,5,11621,253,17,0,1.0,120,Hecarim,4,10589,22,25,0,1.0,85,Kennen,2,12623,231,12,0,0.5,145,Kaisa,8,12785,194,15,0,1.125,40.0,Janna,1.0,7383.0,21.0,59.0,0.0,2.2
EUW1_7593862268,940,False,True,False,True,False,False,1,0,1,0,0,84,1,30,2,421,3,893,4,201,5,True,False,True,False,False,False,False,False,0,0,2,0,0,246,6,555,7,114,8,201,9,711,10,False,False,875.0,Sett,3.0,6606.0,120.0,7.0,0.0,2.0,234.0,Viego,8.0,8093.0,8.0,13.0,0.0,11.0,161,Velkoz,5,7030,127,11,0,7.0,119.0,Draven,8.0,7446.0,93.0,6.0,0.0,2.0,111.0,Nautilus,4.0,6052.0,21.0,40.0,0.0,3.2,777,Yone,2,5187,91,7,0,0.5,163,Taliyah,2,6611,15,12,0,1.6666666666666667,39,Irelia,4,6780,102,6,0,0.7142857142857143,42,Corki,4,5839,76,4,0,0.8571428571428571,412.0,Thresh,3.0,5354.0,17.0,38.0,0.0,1.4285714285714286
EUW1_7593851253,1399,True,True,True,True,True,False,3,0,9,1,1,126,1,246,2,117,3,30,4,166,5,True,False,False,False,False,False,False,False,0,0,2,0,0,266,6,555,7,-1,8,203,9,432,10,False,False,27.0,Singed,3.0,10145.0,193.0,12.0,0.0,9.0,121.0,Khazix,16.0,14697.0,11.0,18.0,0.0,5.5,236,Lucian,8,12918,203,10,0,3.2,22.0,Ashe,4.0,9702.0,177.0,11.0,0.0,4.333333333333333,147.0,Seraphine,3.0,8394.0,18.0,51.0,0.0,3.6666666666666665,150,Gnar,1,9728,200,11,0,1.0,245,Ekko,5,9886,21,22,0,0.9,42,Corki,6,9823,148,10,0,1.25,800,Mel,6,9097,182,9,0,1.1428571428571428,37.0,Sona,1.0,6730.0,22.0,46.0,0.0,1.8
EUW1_7593848049,928,False,False,False,False,False,False,0,0,0,0,0,-1,1,54,2,238,3,29,4,64,5,False,False,True,True,False,True,False,False,1,0,4,0,0,15,6,799,7,7,8,107,9,246,10,True,False,114.0,Fiora,1.0,4950.0,111.0,8.0,0.0,0.6666666666666666,887.0,Gwen,1.0,4930.0,12.0,8.0,0.0,0.75,134,Syndra,3,6034,98,6,0,0.5714285714285714,804.0,Yunara,1.0,3905.0,62.0,5.0,0.0,0.3333333333333333,526.0,Rell,2.0,4449.0,16.0,24.0,0.0,1.0,126,Jayce,1,6150,129,4,0,2.0,24,Jax,5,7513,4,12,0,12.0,777,Yone,10,7974,114,6,0,2.75,30,Karthus,10,9053,133,5,0,10.5,111.0,Nautilus,6.0,6323.0,15.0,24.0,0.0,19.0
EUW1_7593833113,2411,False,False,True,True,False,False,3,0,8,3,0,555,1,69,2,119,3,157,4,432,5,False,False,True,True,False,False,True,True,4,3,10,3,1,51,6,-1,7,432,8,555,9,13,10,True,False,17.0,Teemo,6.0,16201.0,270.0,22.0,0.0,2.0,121.0,Khazix,9.0,15560.0,43.0,49.0,0.0,1.6,39,Irelia,10,20542,326,22,0,1.2142857142857142,145.0,Kaisa,6.0,17873.0,268.0,19.0,0.0,1.6,26.0,Zilean,0.0,10330.0,28.0,130.0,0.0,2.5,74,Heimerdinger,8,17428,285,31,0,3.3333333333333335,203,Kindred,8,20754,75,85,0,4.6,7,Leblanc,11,18454,251,27,0,2.4444444444444446,18,Tristana,18,23410,290,27,0,8.25,517.0,Sylas,4.0,12235.0,35.0,154.0,0.0,3.2857142857142856
EUW1_7575745043,1393,False,False,True,True,True,False,3,0,9,1,1,157,1,517,2,432,3,54,4,121,5,True,False,True,True,False,False,False,False,0,0,3,0,0,246,6,39,7,-1,8,81,9,523,10,False,False,10.0,Kayle,0.0,8084.0,153.0,12.0,0.0,0.3333333333333333,203.0,Kindred,19.0,16564.0,37.0,17.0,0.0,5.5,800,Mel,5,10373,218,10,0,3.0,96.0,KogMaw,4.0,9581.0,146.0,14.0,0.0,2.1666666666666665,902.0,Milio,2.0,8713.0,28.0,59.0,0.0,12.0,799,Ambessa,7,9523,135,12,0,1.4285714285714286,238,Zed,5,9322,25,19,0,1.5,134,Syndra,2,9833,203,19,0,1.4,22,Ashe,6,8258,145,11,0,1.2857142857142858,526.0,Rell,3.0,6450.0,24.0,43.0,0.0,2.0
EUW1_7575733231,653,False,False,False,False,False,False,0,0,0,0,0,800,1,157,2,43,3,39,4,91,5,False,False,True,False,False,False,False,False,0,0,0,0,0,246,6,119,7,17,8,238,9,91,10,True,False,150.0,Gnar,1.0,3516.0,69.0,3.0,0.0,0.25,63.0,Brand,1.0,3264.0,1.0,6.0,0.0,1.5,103,Ahri,2,4304,95,8,0,3.0,145.0,Kaisa,0.0,3797.0,95.0,4.0,0.0,1.0,111.0,Nautilus,0.0,2271.0,16.0,7.0,0.0,0.0,114,Fiora,4,4908,85,6,0,4.0,62,MonkeyKing,3,4723,1,8,0,3.0,38,Kassadin,0,3831,99,6,0,3.0,804,Yunara,1,3729,59,6,0,6.0,60.0,Elise,4.0,3900.0,10.0,12.0,0.0,7.0
EUW1_7574071994,2047,False,True,True,True,True,True,4,2,9,3,1,238,1,11,2,39,3,201,4,246,5,True,False,True,False,False,False,False,False,2,0,2,0,0,120,6,7,7,555,8,119,9,24,10,False,False,86.0,Garen,5.0,17447.0,284.0,19.0,0.0,1.0,131.0,Diana,9.0,16003.0,38.0,22.0,0.0,3.0,910,Hwei,5,14370,239,15,0,7.0,498.0,Xayah,8.0,15506.0,252.0,23.0,0.0,3.1666666666666665,902.0,Milio,1.0,9913.0,28.0,98.0,0.0,7.333333333333333,10,Kayle,7,16092,324,27,0,2.75,121,Khazix,9,13476,47,12,0,1.7,154,Zac,5,12396,211,14,0,2.8,22,Ashe,3,13593,283,28,0,1.75,117.0,Lulu,0.0,7489.0,26.0,83.0,0.0,2.4
EUW1_7572774993,2129,False,False,False,False,True,True,0,1,3,0,1,555,1,119,2,234,3,799,4,238,5,False,False,True,True,True,True,False,False,5,1,11,2,0,53,6,800,7,223,8,246,9,114,10,True,False,69.0,Cassiopeia,0.0,12193.0,258.0,17.0,0.0,0.7142857142857143,5.0,XinZhao,15.0,18557.0,32.0,30.0,0.0,2.2,3,Galio,2,10442,175,29,0,1.2,81.0,Ezreal,8.0,13771.0,192.0,15.0,0.0,2.111111111111111,101.0,Xerath,5.0,12679.0,84.0,68.0,0.0,3.7142857142857144,31,Chogath,11,17978,305,25,0,11.5,59,JarvanIV,8,16617,58,31,0,4.428571428571429,84,Akali,11,15353,190,42,0,5.5,22,Ashe,10,16835,218,28,0,2.3333333333333335,117.0,Lulu,3.0,10810.0,22.0,77.0,0.0,6.2
EUW1_7571632576,1569,False,False,False,False,True,False,0,0,1,0,1,119,1,432,2,555,3,200,4,7,5,False,False,True,True,True,True,False,False,3,0,11,2,0,800,6,119,7,91,8,107,9,897,10,True,False,799.0,Ambessa,2.0,9106.0,186.0,10.0,0.0,0.5,121.0,Khazix,7.0,12577.0,18.0,13.0,0.0,1.5,69,Cassiopeia,5,8953,157,10,0,0.7777777777777778,67.0,Vayne,1.0,8711.0,152.0,5.0,0.0,0.5,54.0,Malphite,4.0,7335.0,44.0,38.0,0.0,0.8888888888888888,31,Chogath,9,13094,197,4,0,4.0,80,Pantheon,15,14969,29,18,0,8.333333333333334,134,Syndra,6,12292,205,7,0,4.0,236,Lucian,9,13518,204,14,0,4.0,902.0,Milio,4.0,8880.0,15.0,50.0,0.0,7.666666666666667
EUW1_7571562112,1625,True,True,False,False,False,False,0,0,2,0,0,24,1,53,2,-1,3,134,4,234,5,False,False,False,False,True,True,True,True,3,1,11,2,1,53,6,517,7,200,8,157,9,114,10,True,False,82.0,Mordekaiser,2.0,8791.0,171.0,13.0,0.0,1.25,233.0,Briar,5.0,10449.0,13.0,16.0,0.0,0.8181818181818182,7,Leblanc,8,12246,198,16,0,3.6666666666666665,804.0,Yunara,4.0,10704.0,202.0,14.0,0.0,0.9166666666666666,267.0,Nami,5.0,7964.0,15.0,50.0,0.0,1.875,266,Aatrox,2,13360,237,12,0,9.0,121,Khazix,9,12520,6,25,0,2.7142857142857144,13,Ryze,4,12122,251,11,0,4.5,18,Tristana,18,17505,198,13,0,9.0,54.0,Malphite,5.0,8479.0,15.0,44.0,0.0,1.3636363636363635
EUW1_7568751810,1801,True,False,False,False,False,False,1,0,4,0,0,91,1,555,2,107,3,84,4,799,5,False,False,False,True,True,True,True,True,4,1,9,1,1,61,6,107,7,517,8,91,9,246,10,True,False,79.0,Gragas,2.0,12279.0,206.0,19.0,0.0,2.75,122.0,Darius,7.0,12866.0,33.0,14.0,0.0,1.8,777,Yone,4,12169,251,18,0,1.1666666666666667,110.0,Varus,4.0,11918.0,210.0,15.0,0.0,3.0,350.0,Yuumi,0.0,6172.0,16.0,56.0,0.0,0.75,133,Quinn,5,12336,209,20,0,3.0,104,Graves,4,13534,42,20,0,3.5,800,Mel,4,11698,234,20,0,1.3333333333333333,429,Kalista,8,16325,264,27,0,7.5,412.0,Thresh,0.0,8665.0,22.0,76.0,0.0,14.0
EUW1_7565498866,1814,True,True,False,True,True,False,1,0,6,0,1,64,1,119,2,53,3,432,4,24,5,False,False,False,False,True,False,False,True,3,1,5,1,0,120,6,7,7,555,8,800,9,54,10,True,False,82.0,Mordekaiser,6.0,11927.0,189.0,17.0,0.0,0.8888888888888888,91.0,Talon,7.0,13282.0,8.0,16.0,0.0,1.375,901,Smolder,1,11219,257,10,0,1.6666666666666667,18.0,Tristana,12.0,13805.0,170.0,14.0,0.0,1.5,107.0,Rengar,1.0,8355.0,38.0,61.0,0.0,0.7647058823529411,133,Quinn,18,16919,213,20,0,2.5555555555555554,5,XinZhao,9,13301,17,15,0,6.0,3,Galio,4,12619,238,18,0,22.0,222,Jinx,13,13158,200,14,0,2.1,117.0,Lulu,3.0,9010.0,13.0,76.0,0.0,6.75
EUW1_7555219925,2107,False,True,True,True,True,False,4,0,8,1,1,246,1,107,2,238,3,555,4,79,5,True,False,True,False,False,False,False,True,1,1,3,0,0,517,6,24,7,25,8,53,9,3,10,False,False,901.0,Smolder,18.0,19208.0,247.0,28.0,0.0,4.333333333333333,5.0,XinZhao,9.0,14983.0,32.0,24.0,0.0,5.166666666666667,20,Nunu,4,12708,198,20,0,4.5,202.0,Jhin,12.0,14463.0,144.0,18.0,0.0,5.8,412.0,Thresh,3.0,11044.0,35.0,76.0,0.0,10.0,897,KSante,8,14982,222,20,0,1.8181818181818181,76,Nidalee,5,12466,34,19,0,1.6666666666666667,45,Veigar,9,16401,229,22,0,1.8888888888888888,22,Ashe,4,13957,252,23,0,1.625,902.0,Milio,1.0,9304.0,39.0,106.0,0.0,2.0
EUW1_7552893781,2099,True,False,False,True,True,False,1,0,1,0,1,86,1,53,2,84,3,35,4,246,5,False,False,False,True,True,False,False,True,4,2,12,3,0,91,6,24,7,7,8,119,9,555,10,True,False,92.0,Riven,3.0,12725.0,264.0,15.0,0.0,0.8333333333333334,107.0,Rengar,4.0,12714.0,20.0,36.0,0.0,1.4444444444444444,61,Orianna,6,15055,283,23,0,5.0,804.0,Yunara,3.0,14295.0,304.0,16.0,0.0,2.25,223.0,TahmKench,5.0,9925.0,48.0,88.0,0.0,1.7142857142857142,23,Tryndamere,9,18381,286,13,0,3.0,62,MonkeyKing,8,14633,13,37,0,2.6666666666666665,910,Hwei,4,13288,233,31,0,2.3333333333333335,81,Ezreal,8,16300,277,30,0,6.5,201.0,Braum,0.0,9911.0,11.0,86.0,0.0,7.0
EUW1_7581845565,1703,True,True,False,False,False,False,0,0,4,0,0,54,1,11,2,432,3,55,4,895,5,False,False,False,False,True,True,True,True,3,1,10,2,1,119,6,69,7,29,8,105,9,526,10,True,False,23.0,Tryndamere,4.0,12737.0,240.0,19.0,0.0,1.25,517.0,Sylas,3.0,10521.0,51.0,18.0,0.0,1.4,45,Veigar,1,9883,206,15,0,0.5714285714285714,51.0,Caitlyn,4.0,10256.0,146.0,18.0,0.0,0.5833333333333334,53.0,Blitzcrank,3.0,7697.0,19.0,51.0,0.0,0.5,150,Gnar,6,12608,232,13,0,3.5,9,FiddleSticks,7,12193,16,53,0,10.5,84,Akali,11,14047,225,14,0,18.0,145,Kaisa,10,12822,173,19,0,5.75,72.0,Skarner,6.0,11925.0,59.0,57.0,0.0,5.0
