match_id,game_duration,team_100_win,team_100_first_blood,team_100_first_tower,team_100_first_inhibitor,team_100_first_dragon,team_100_first_rift_herald,team_100_first_baron,team_100_dragon_kills,team_100_baron_kills,team_100_tower_kills,team_100_inhibitor_kills,team_100_rift_herald_kills,team_100_ban_1,team_100_ban_2,team_100_ban_3,team_100_ban_4,team_100_ban_5,team_200_first_blood,team_200_first_tower,team_200_first_inhibitor,team_200_first_dragon,team_200_first_rift_herald,team_200_first_baron,team_200_dragon_kills,team_200_baron_kills,team_200_tower_kills,team_200_inhibitor_kills,team_200_rift_herald_kills,team_200_ban_1,team_200_ban_2,team_200_ban_3,team_200_ban_4,team_200_ban_5,team_100_top_champion_id,team_100_top_champion_name,team_100_top_kills,team_100_top_deaths,team_100_top_assists,team_100_top_gold,team_100_top_cs,team_100_top_vision,team_100_top_kda,team_100_jungle_champion_id,team_100_jungle_champion_name,team_100_jungle_kills,team_100_jungle_deaths,team_100_jungle_assists,team_100_jungle_gold,team_100_jungle_cs,team_100_jungle_vision,team_100_jungle_kda,team_100_mid_champion_id,team_100_mid_champion_name,team_100_mid_kills,team_100_mid_deaths,team_100_mid_assists,team_100_mid_gold,team_100_mid_cs,team_100_mid_vision,team_100_mid_kda,team_100_adc_champion_id,team_100_adc_champion_name,team_100_adc_kills,team_100_adc_deaths,team_100_adc_assists,team_100_adc_gold,team_100_adc_cs,team_100_adc_vision,team_100_adc_kda,team_100_support_champion_id,team_100_support_champion_name,team_100_support_kills,team_100_support_deaths,team_100_support_assists,team_100_support_gold,team_100_support_cs,team_100_support_vision,team_100_support_kda,team_200_top_champion_id,team_200_top_champion_name,team_200_top_kills,team_200_top_deaths,team_200_top_assists,team_200_top_gold,team_200_top_cs,team_200_top_vision,team_200_top_kda,team_200_jungle_champion_id,team_200_jungle_champion_name,team_200_jungle_kills,team_200_jungle_deaths,team_200_jungle_assists,team_200_jungle_gold,team_200_jungle_cs,team_200_jungle_vision,team_200_jungle_kda,team_200_mid_champion_id,team_200_mid_champion_name,team_200_mid_kills,team_200_mid_deaths,team_200_mid_assists,team_200_mid_gold,team_200_mid_cs,team_200_mid_vision,team_200_mid_kda,team_200_adc_champion_id,team_200_adc_champion_name,team_200_adc_kills,team_200_adc_deaths,team_200_adc_assists,team_200_adc_gold,team_200_adc_cs,team_200_adc_vision,team_200_adc_kda,team_200_support_champion_id,team_200_support_champion_name,team_200_support_kills,team_200_support_deaths,team_200_support_assists,team_200_support_gold,team_200_support_cs,team_200_support_vision,team_200_support_kda
KR_7949104707,1819,0,1,1,0,0,1,0,1,0,3,0,1,69,68,166,-1,904,0,0,0,1,0,1,3,1,5,0,0,61,134,518,555,-1,150,Gnar,3,6,4,11019,204,27,1.1666666666666667,246,Qiyana,7,6,6,12997,3,31,2.1666666666666665,13,Ryze,6,6,10,12417,250,39,2.6666666666666665,804,Yunara,7,5,8,14040,250,22,3.0,497.0,Rakan,2.0,7.0,10.0,7912.0,47.0,81.0,1.7142857142857142,897,KSante,7,3,15,14365,217,29,7.333333333333333,266,Aatrox,1,9,12,9703,21,48,1.4444444444444444,45,Veigar,16,1,12,18223,271,18,28.0,221,Zeri,6,8,14,14483,255,29,2.5,117,Lulu,0,4,25,8448,35,99,6.25
KR_7948955906,1829,1,1,1,1,1,0,1,3,1,10,1,0,7,126,166,142,119,0,0,0,0,1,0,1,0,1,0,1,555,-1,266,39,804,2,Olaf,7,7,4,12757,215,27,1.5714285714285714,64,LeeSin,11,4,18,15017,19,43,7.25,134,Syndra,9,3,10,17571,229,29,6.333333333333333,81,Ezreal,14,4,11,17065,232,22,6.25,518.0,Neeko,2.0,8.0,22.0,9743.0,45.0,97.0,3.0,799,Ambessa,9,5,6,13587,215,14,3.0,246,Qiyana,4,10,6,12781,15,47,1.0,3,Galio,7,8,8,11942,194,28,1.875,22,Ashe,6,9,7,14077,248,41,1.4444444444444444,147,Seraphine,0,11,17,7447,28,74,1.5454545454545454
KR_7948888868,913,1,0,1,0,1,0,0,1,0,4,0,0,30,142,84,904,555,1,0,0,0,0,0,0,0,0,0,0,147,518,7,904,246,897,KSante,6,0,0,8040,142,13,6.0,266,Aatrox,4,0,5,6744,5,13,9.0,13,Ryze,3,2,4,6589,125,7,3.5,115,Ziggs,5,0,3,7137,125,9,8.0,432.0,Bard,0.0,1.0,12.0,4423.0,12.0,32.0,12.0,67,Vayne,0,6,0,4022,93,7,0.0,60,Elise,0,1,0,4003,9,18,0.0,39,Irelia,3,6,0,6443,124,4,0.5,145,Kaisa,0,3,0,4422,111,7,0.0,12,Alistar,0,2,0,3400,31,27,0.0
KR_7949204833,1370,1,1,1,1,0,1,0,1,0,8,2,1,518,166,-1,904,420,0,0,0,1,0,0,1,0,3,0,0,246,30,15,61,134,60,Elise,2,5,1,9029,163,13,0.6,126,Jayce,2,2,15,12460,28,37,8.5,7,Leblanc,9,1,9,10946,187,23,18.0,236,Lucian,17,1,5,15326,240,22,22.0,53.0,Blitzcrank,0.0,0.0,16.0,6554.0,21.0,63.0,16.0,897,KSante,3,3,4,9332,204,18,2.3333333333333335,5,XinZhao,1,5,2,7597,10,11,0.6,221,Zeri,1,7,2,9217,191,7,0.42857142857142855,45,Veigar,4,6,0,9716,159,18,0.6666666666666666,432,Bard,0,9,5,5310,30,50,0.5555555555555556
KR_7947610353,1274,1,0,0,0,0,1,0,1,0,5,0,1,799,-1,10,-1,555,1,1,0,1,0,0,2,0,2,0,0,-1,-1,166,-1,904,14,Sion,1,4,6,8193,201,12,1.75,246,Qiyana,6,4,5,10638,12,19,2.75,61,Orianna,3,1,7,9686,198,16,10.0,202,Jhin,7,1,4,10425,164,11,11.0,432.0,Bard,1.0,3.0,12.0,6045.0,24.0,77.0,4.333333333333333,897,KSante,2,2,4,8373,172,17,3.0,517,Sylas,6,3,3,8729,7,19,3.0,18,Tristana,2,6,1,7117,154,16,0.5,21,MissFortune,2,4,5,8573,177,11,1.75,78,Poppy,1,3,7,5600,29,57,2.6666666666666665
KR_7947536129,1566,1,0,1,1,0,0,0,1,0,8,1,0,10,800,68,518,9,1,0,0,1,1,0,2,0,1,0,1,799,246,-1,62,-1,904,Zaahen,6,4,5,12324,192,23,2.75,266,Aatrox,4,5,16,10769,6,28,4.0,268,Azir,6,4,12,12120,217,18,4.5,145,Kaisa,8,2,7,14738,244,15,7.5,432.0,Bard,3.0,6.0,17.0,7754.0,21.0,88.0,3.3333333333333335,897,KSante,0,4,4,8214,205,12,1.0,254,Vi,3,6,11,9277,19,27,2.3333333333333335,84,Akali,13,7,3,12993,197,25,2.2857142857142856,498,Xayah,1,3,4,10060,249,29,1.6666666666666667,78,Poppy,4,7,11,7520,22,77,2.142857142857143
KR_7947355662,1801,0,1,0,0,0,0,0,0,0,3,0,0,266,799,238,122,61,0,1,1,1,1,1,3,1,7,1,1,246,61,-1,518,126,904,Zaahen,2,12,3,9950,178,11,0.4166666666666667,9,FiddleSticks,4,8,9,11205,14,71,1.625,134,Syndra,9,4,6,12606,179,16,3.75,18,Tristana,3,6,7,12435,228,30,1.6666666666666667,555.0,Pyke,7.0,5.0,13.0,11353.0,54.0,154.0,4.0,34,Anivia,7,4,10,11097,154,32,4.25,59,JarvanIV,7,4,18,13212,18,35,6.25,115,Ziggs,10,6,6,13529,185,22,2.6666666666666665,81,Ezreal,11,6,4,16582,266,28,2.5,89,Leona,0,5,18,8184,23,111,3.6
KR_7946574031,958,1,0,1,0,1,1,0,1,0,3,0,1,13,166,24,246,122,1,0,0,0,0,0,0,0,0,0,0,246,134,78,119,55,421,RekSai,2,1,2,7313,152,9,4.0,799,Ambessa,6,0,5,7966,0,11,11.0,163,Taliyah,4,3,3,7374,122,7,2.3333333333333335,22,Ashe,5,3,5,7310,126,10,3.3333333333333335,43.0,Karma,3.0,2.0,11.0,5784.0,18.0,29.0,7.0,14,Sion,0,3,1,5342,139,7,0.3333333333333333,904,Zaahen,5,5,0,6751,9,12,1.0,518,Neeko,3,4,1,6040,114,6,1.0,81,Ezreal,0,4,2,4611,96,10,0.5,89,Leona,1,4,3,4135,26,35,1.0
KR_7946269446,945,0,1,0,0,0,0,0,0,0,0,0,0,246,266,-1,68,61,0,1,0,1,1,0,1,0,2,0,1,555,-1,246,-1,61,904,Zaahen,1,3,1,5305,110,6,0.6666666666666666,5,XinZhao,2,3,3,5227,6,14,1.6666666666666667,893,Aurora,3,0,3,6580,129,11,6.0,42,Corki,2,4,4,5686,86,10,1.5,111.0,Nautilus,3.0,6.0,7.0,4971.0,15.0,42.0,1.6666666666666667,24,Jax,3,1,2,6878,129,10,5.0,143,Zyra,4,2,3,7174,10,15,3.5,157,Yasuo,1,0,6,6283,139,11,7.0,804,Yunara,6,7,3,8281,122,18,1.2857142857142858,117,Lulu,2,1,10,5277,16,33,12.0
KR_7947213389,1616,0,1,1,0,0,1,0,0,0,7,0,1,904,11,64,39,80,0,0,1,1,0,1,4,1,11,3,0,61,29,246,266,122,126,Jayce,1,5,4,11923,253,18,1.0,799,Ambessa,1,6,3,9847,16,11,0.6666666666666666,112,Viktor,2,6,4,11315,207,28,1.0,236,Lucian,4,3,3,10601,211,18,2.3333333333333335,518.0,Neeko,3.0,6.0,5.0,7335.0,33.0,54.0,1.3333333333333333,54,Malphite,3,2,7,11595,216,12,5.0,145,Kaisa,12,2,5,14176,31,20,8.5,10,Kayle,8,0,4,14878,245,16,12.0,804,Yunara,2,4,9,11580,196,14,2.75,201,Braum,1,3,15,8196,20,77,5.333333333333333
KR_7946217138,1526,0,1,0,0,0,1,0,0,0,2,0,1,518,904,76,61,11,0,1,0,1,0,0,3,0,6,0,0,78,119,246,61,-1,893,Aurora,2,4,5,8374,165,17,1.75,64,LeeSin,11,5,11,12793,6,20,4.4,245,Ekko,8,8,6,11806,190,19,1.75,110,Varus,7,12,11,11482,153,13,1.5,32.0,Amumu,1.0,7.0,12.0,6999.0,29.0,74.0,1.8571428571428572,112,Viktor,3,4,6,11371,213,37,2.25,266,Aatrox,5,4,13,12270,15,33,4.5,799,Ambessa,3,7,1,8867,178,9,0.5714285714285714,429,Kalista,14,6,8,14693,175,17,3.6666666666666665,517,Sylas,11,8,15,10852,15,65,3.25
KR_7960307296,1878,1,0,0,1,0,0,1,3,1,9,2,0,555,120,517,-1,61,1,1,0,1,1,0,2,0,5,0,1,114,246,555,13,266,63,Brand,1,8,15,10520,152,25,2.0,80,Pantheon,9,1,12,15364,35,34,21.0,800,Mel,7,3,9,14071,249,27,5.333333333333333,21,MissFortune,13,2,8,18016,264,22,10.5,147.0,Seraphine,2.0,5.0,27.0,11283.0,23.0,122.0,5.8,799,Ambessa,6,7,2,14391,231,23,1.1428571428571428,11,MasterYi,6,8,2,12371,21,19,1.0,14,Sion,0,3,8,11496,230,41,2.6666666666666665,81,Ezreal,6,6,1,12421,267,21,1.1666666666666667,16,Soraka,1,8,10,7682,25,89,1.375
KR_7960353754,1326,0,1,1,0,1,0,0,1,0,2,0,0,64,142,-1,266,246,0,0,0,0,1,0,1,0,3,0,1,246,60,61,10,126,68,Rumble,4,6,0,9368,173,22,0.6666666666666666,11,MasterYi,2,6,2,7830,16,13,0.6666666666666666,517,Sylas,2,5,2,7628,154,8,0.8,804,Yunara,4,5,1,9269,189,12,1.0,201.0,Braum,1.0,5.0,3.0,5272.0,22.0,47.0,0.8,14,Sion,2,3,11,8757,179,22,4.333333333333333,799,Ambessa,17,2,3,13467,11,17,10.0,103,Ahri,4,1,8,9753,194,13,12.0,18,Tristana,2,4,3,7810,150,27,1.25,497,Rakan,2,3,18,7120,14,64,6.666666666666667
KR_7960159332,1354,1,0,1,1,0,0,0,1,0,7,1,0,126,421,119,7,60,1,0,0,1,1,0,1,0,1,0,1,555,711,126,246,11,98,Shen,2,4,10,8200,153,11,3.0,200,Belveth,15,1,6,14055,34,18,21.0,61,Orianna,4,5,13,9354,150,26,3.4,21,MissFortune,4,4,10,9835,170,13,3.5,432.0,Bard,1.0,5.0,13.0,6611.0,18.0,60.0,2.8,122,Darius,3,6,2,8157,152,12,0.8333333333333334,517,Sylas,5,3,8,8671,5,19,4.333333333333333,238,Zed,8,6,5,10722,157,7,2.1666666666666665,523,Aphelios,3,6,2,8004,130,11,0.8333333333333334,902,Milio,0,5,9,5206,17,35,1.8
KR_7960124447,1300,1,1,1,0,1,1,0,2,0,3,0,1,143,126,421,266,904,0,0,0,0,0,0,0,0,1,0,0,112,143,78,43,245,2,Olaf,4,5,4,8045,131,12,1.6,11,MasterYi,13,2,7,12221,41,24,10.0,61,Orianna,2,3,8,8359,164,8,3.3333333333333335,804,Yunara,4,2,6,10523,169,11,5.0,142.0,Zoe,8.0,6.0,7.0,8426.0,37.0,48.0,2.5,84,Akali,3,6,3,7271,136,12,1.0,799,Ambessa,6,5,5,9346,18,22,2.2,268,Azir,4,6,3,9593,181,16,1.1666666666666667,18,Tristana,3,5,1,7828,152,14,0.8,518,Neeko,2,9,8,6785,21,42,1.1111111111111112
KR_7960100849,1666,0,0,0,0,0,1,0,1,0,1,0,1,7,61,904,421,9,1,1,1,1,0,1,2,1,7,1,0,30,39,78,11,114,897,KSante,2,7,6,8646,132,24,1.1428571428571428,200,Belveth,8,7,6,13460,29,31,2.0,112,Viktor,4,3,5,10413,212,22,3.0,119,Draven,2,6,3,11784,240,27,0.8333333333333334,201.0,Braum,0.0,8.0,11.0,6540.0,7.0,83.0,1.375,240,Kled,9,3,6,13412,182,14,5.0,143,Zyra,9,2,12,13591,16,35,10.5,266,Aatrox,3,4,8,9996,169,20,2.75,523,Aphelios,7,2,11,15253,218,11,9.0,80,Pantheon,3,5,12,9024,42,84,3.0
KR_7960035157,1320,0,0,0,0,0,1,0,0,0,0,0,1,9,7,11,-1,904,1,1,0,1,0,0,3,0,4,0,0,11,799,60,30,246,68,Rumble,1,7,2,7325,167,17,0.42857142857142855,126,Jayce,5,9,3,10630,20,23,0.8888888888888888,893,Aurora,7,4,2,8962,157,15,2.25,804,Yunara,1,1,1,8706,195,14,2.0,78.0,Poppy,1.0,5.0,7.0,5532.0,14.0,56.0,1.6,14,Sion,5,2,2,8891,177,12,3.5,200,Belveth,13,0,4,13897,54,21,17.0,61,Orianna,4,5,6,7949,133,15,2.0,42,Corki,1,2,7,9665,191,12,4.0,555,Pyke,3,6,12,7281,16,69,2.5
KR_7959992968,1582,0,0,0,0,0,0,0,0,0,1,0,0,246,60,266,7,166,1,1,1,1,1,1,3,1,11,3,1,9,800,904,246,555,799,Ambessa,2,9,1,8390,155,25,0.3333333333333333,11,MasterYi,2,7,4,9739,57,23,0.8571428571428571,113,Sejuani,3,9,5,9683,174,16,0.8888888888888888,145,Kaisa,8,4,4,13833,236,15,3.0,518.0,Neeko,1.0,7.0,7.0,6678.0,30.0,77.0,1.1428571428571428,58,Renekton,4,2,8,13570,230,13,6.0,517,Sylas,19,2,6,18970,30,29,12.5,126,Jayce,9,4,15,15187,214,32,6.0,81,Ezreal,3,3,12,11593,189,21,5.0,89,Leona,1,5,16,7877,25,84,3.4
KR_7960075572,2034,1,0,0,1,0,1,1,1,1,8,1,1,35,266,58,76,23,1,1,0,1,0,0,3,0,6,0,0,126,800,110,518,64,799,Ambessa,6,6,9,13930,217,20,2.5,11,MasterYi,15,11,10,19562,71,33,2.272727272727273,61,Orianna,5,6,17,13858,235,21,3.6666666666666665,45,Veigar,10,8,16,15896,200,25,3.25,142.0,Zoe,4.0,13.0,22.0,11598.0,40.0,86.0,2.0,904,Zaahen,12,4,6,18403,280,14,4.5,200,Belveth,10,8,12,14872,52,32,2.75,517,Sylas,8,9,7,12900,187,27,1.6666666666666667,27,Singed,8,11,20,14932,230,8,2.5454545454545454,555,Pyke,6,8,17,11682,31,114,2.875
KR_7960054783,1206,1,0,1,0,0,1,0,2,0,5,0,1,35,114,83,61,555,1,0,0,1,0,0,1,0,0,0,0,246,799,555,107,266,897,KSante,4,2,8,8823,140,11,6.0,64,LeeSin,9,2,7,11575,24,21,8.0,142,Zoe,1,1,3,7560,175,21,4.0,115,Ziggs,4,1,5,9549,191,15,9.0,57.0,Maokai,4.0,2.0,7.0,6302.0,27.0,49.0,5.5,904,Zaahen,2,6,3,6191,116,21,0.8333333333333334,11,MasterYi,3,5,1,8042,25,14,0.8,268,Azir,0,3,1,6483,179,8,0.3333333333333333,804,Yunara,2,2,1,8707,176,17,1.5,89,Leona,1,6,2,4776,23,42,0.5
KR_7959766737,1799,0,0,0,0,1,1,0,1,0,4,0,1,266,904,58,246,126,1,1,1,0,0,1,3,1,10,1,0,122,-1,119,11,904,68,Rumble,2,9,4,11875,195,23,0.6666666666666666,200,Belveth,5,7,3,11877,41,37,1.1428571428571428,92,Riven,3,6,0,11304,225,12,0.5,804,Yunara,5,6,3,15044,265,24,1.3333333333333333,34.0,Anivia,2.0,4.0,12.0,8078.0,40.0,99.0,3.5,516,Ornn,2,1,13,13690,233,22,15.0,799,Ambessa,10,3,8,14553,23,27,6.0,61,Orianna,5,2,9,14978,293,24,7.0,145,Kaisa,12,3,7,16354,237,11,6.333333333333333,518,Neeko,3,8,10,8980,28,105,1.625
KR_7959677855,1522,1,0,1,1,0,0,0,1,0,10,1,0,904,68,-1,166,11,1,0,0,1,1,0,2,0,0,0,1,-1,246,166,24,266,58,Renekton,9,6,6,11174,144,23,2.5,126,Jayce,10,3,13,15125,22,24,7.666666666666667,113,Sejuani,5,4,14,10390,146,19,4.75,804,Yunara,17,2,15,16064,225,13,16.0,78.0,Poppy,6.0,5.0,26.0,9596.0,16.0,64.0,6.4,799,Ambessa,2,12,9,8041,143,13,0.9166666666666666,200,Belveth,4,9,13,10344,17,23,1.8888888888888888,268,Azir,2,11,7,9634,174,11,0.8181818181818182,236,Lucian,11,9,7,13586,158,15,2.0,201,Braum,1,6,17,7164,19,64,3.0
KR_7959950566,2252,0,1,1,0,1,1,0,4,0,6,1,1,246,266,24,112,904,0,0,1,0,0,1,1,2,10,2,0,200,246,11,61,30,23,Tryndamere,4,8,7,14623,238,43,1.375,234,Viego,7,5,4,15168,40,37,2.2,115,Ziggs,4,6,8,16092,302,30,2.0,236,Lucian,2,5,4,15024,293,48,1.2,201.0,Braum,3.0,10.0,7.0,10474.0,25.0,124.0,1.0,54,Malphite,7,2,12,17071,256,35,9.5,126,Jayce,8,6,14,19826,43,55,3.6666666666666665,163,Taliyah,6,5,11,17551,267,23,3.4,81,Ezreal,10,3,12,19807,316,28,7.333333333333333,555,Pyke,3,4,14,11842,45,170,4.25
KR_7958116684,1721,0,1,0,0,1,1,0,1,0,0,0,1,246,84,142,2,30,0,1,1,0,0,1,2,1,9,1,0,800,266,-1,804,-1,799,Ambessa,2,5,6,9383,186,30,1.6,126,Jayce,9,6,7,13333,21,56,2.6666666666666665,61,Orianna,6,5,11,12166,220,22,3.4,145,Kaisa,11,6,8,13797,222,25,3.1666666666666665,89.0,Leona,1.0,9.0,17.0,7513.0,24.0,93.0,2.0,83,Yorick,6,1,12,14913,212,31,18.0,11,MasterYi,10,8,10,14052,27,26,2.5,134,Syndra,6,7,5,14017,226,20,1.5714285714285714,901,Smolder,7,8,9,13410,247,16,2.0,34,Anivia,2,6,11,8232,31,89,2.1666666666666665
KR_7958053750,1145,1,1,1,0,1,1,0,1,0,5,0,1,799,246,266,61,114,0,0,0,0,0,0,1,0,1,0,0,246,800,166,107,7,150,Gnar,2,4,1,6848,134,15,0.75,11,MasterYi,7,1,2,11510,38,20,9.0,103,Ahri,3,1,1,6740,126,6,4.0,145,Kaisa,4,0,1,9335,176,18,5.0,201.0,Braum,2.0,3.0,7.0,5927.0,14.0,39.0,3.0,904,Zaahen,2,3,2,6747,140,16,1.3333333333333333,126,Jayce,3,3,3,7501,13,17,2.0,13,Ryze,1,4,2,7384,179,16,0.75,804,Yunara,3,5,0,7913,156,10,0.6,497,Rakan,0,3,4,4458,11,39,1.3333333333333333
KR_7958941017,1769,0,0,0,0,0,0,0,1,0,4,0,0,246,44,555,61,266,1,1,1,1,1,1,3,1,10,2,1,61,10,80,143,11,68,Rumble,3,9,5,12415,190,12,0.8888888888888888,104,Graves,2,11,2,11016,44,35,0.36363636363636365,38,Kassadin,4,5,4,12539,202,14,1.6,145,Kaisa,5,6,6,15446,240,25,1.8333333333333333,164.0,Camille,3.0,9.0,5.0,9705.0,37.0,73.0,0.8888888888888888,904,Zaahen,11,3,10,16214,244,19,7.0,126,Jayce,8,6,9,15600,29,26,2.8333333333333335,142,Zoe,7,4,14,12047,152,26,5.25,800,Mel,11,1,4,14254,242,18,15.0,78,Poppy,3,3,20,9442,18,98,7.666666666666667
KR_7958888051,1166,0,0,0,0,0,0,0,0,0,0,0,0,-1,80,20,555,-1,1,1,0,1,1,0,1,0,4,0,1,246,-1,61,134,30,68,Rumble,2,1,1,7902,165,14,3.0,266,Aatrox,1,7,2,5918,3,17,0.42857142857142855,112,Viktor,1,4,1,6886,181,11,0.5,804,Yunara,3,4,1,8225,158,17,1.0,117.0,Lulu,0.0,6.0,5.0,4799.0,11.0,50.0,0.8333333333333334,126,Jayce,1,2,7,8397,174,16,4.0,143,Zyra,2,2,10,8772,29,16,6.0,166,Akshan,10,1,4,10645,169,10,14.0,21,MissFortune,6,2,6,8215,135,23,6.0,497,Rakan,3,0,17,6523,15,60,20.0
KR_7958822672,1545,1,1,1,1,1,1,0,3,0,8,1,1,202,61,246,266,799,0,0,0,0,0,0,1,0,4,0,0,523,80,122,61,246,24,Jax,6,4,10,13275,183,14,4.0,5,XinZhao,7,3,5,10942,17,42,4.0,43,Karma,9,4,11,12169,171,7,5.0,115,Ziggs,6,4,7,11738,204,14,3.25,497.0,Rakan,2.0,5.0,20.0,8286.0,28.0,94.0,4.4,897,KSante,3,8,4,9136,150,22,0.875,11,MasterYi,4,5,4,9944,24,28,1.6,10,Kayle,5,5,7,11815,218,13,2.4,15,Sivir,5,6,7,11122,208,23,2.0,432,Bard,3,7,9,7095,14,75,1.7142857142857142
KR_7958756655,1188,0,0,1,0,1,0,0,1,0,2,0,0,-1,120,127,134,61,1,0,0,0,1,0,1,0,6,0,1,-1,246,-1,517,80,904,Zaahen,2,7,1,6850,143,11,0.42857142857142855,266,Aatrox,3,6,3,8698,23,8,1.0,75,Nasus,1,4,0,5956,130,11,0.25,145,Kaisa,4,9,1,9206,151,15,0.5555555555555556,518.0,Neeko,0.0,6.0,1.0,4707.0,32.0,42.0,0.16666666666666666,24,Jax,2,3,4,6814,106,9,2.0,245,Ekko,8,1,7,10677,25,19,15.0,234,Viego,6,1,7,8977,166,15,13.0,222,Jinx,13,3,7,12600,183,23,6.666666666666667,117,Lulu,2,2,20,7146,14,51,11.0
KR_7958578411,1325,1,1,1,0,1,1,0,2,0,4,0,1,555,126,246,112,85,0,0,0,0,0,0,0,0,1,0,0,61,799,-1,904,246,122,Darius,5,0,3,10172,213,14,8.0,266,Aatrox,5,3,10,9947,10,8,5.0,800,Mel,6,5,5,9756,177,14,2.2,145,Kaisa,17,2,5,13912,180,26,11.0,12.0,Alistar,1.0,7.0,18.0,6718.0,7.0,44.0,2.7142857142857144,58,Renekton,3,4,1,9135,177,12,1.0,11,MasterYi,6,7,2,8517,16,21,1.1428571428571428,103,Ahri,2,5,4,8853,183,13,1.2,81,Ezreal,5,10,2,8407,149,12,0.7,3,Galio,1,9,10,6184,22,58,1.2222222222222223
KR_7949698470,1099,0,0,0,0,0,1,0,0,0,0,0,1,145,76,-1,904,166,1,1,0,1,0,0,1,0,3,0,0,80,114,-1,-1,10,893,Aurora,0,4,2,5792,136,10,0.5,64,LeeSin,10,6,1,10057,25,27,1.8333333333333333,126,Jayce,1,4,1,6514,155,13,0.5,800,Mel,2,7,2,6610,118,11,0.5714285714285714,432.0,Bard,0.0,4.0,5.0,4664.0,24.0,52.0,1.25,68,Rumble,5,4,3,8355,136,13,2.0,246,Qiyana,5,3,5,9044,13,16,3.3333333333333335,61,Orianna,5,1,3,8976,187,22,8.0,81,Ezreal,5,1,4,9181,162,17,9.0,555,Pyke,5,4,5,6128,21,58,2.5
KR_7949610810,1276,1,0,1,0,0,1,0,0,0,6,0,1,266,61,555,799,246,1,0,0,1,0,0,1,0,0,0,0,78,904,555,266,246,58,Renekton,5,4,6,11088,194,11,2.75,30,Karthus,7,4,7,11494,21,21,3.5,166,Akshan,14,0,9,13691,184,19,23.0,202,Jhin,6,3,5,9899,163,12,3.6666666666666665,432.0,Bard,1.0,5.0,19.0,7152.0,28.0,76.0,4.0,516,Ornn,1,5,3,6837,159,14,0.8,9,FiddleSticks,4,10,3,6988,10,21,0.7,126,Jayce,5,5,2,9318,188,21,1.4,15,Sivir,3,6,2,7614,167,9,0.8333333333333334,526,Rell,3,7,6,5764,16,70,1.2857142857142858
KR_7958706289,1609,0,1,1,0,0,1,0,0,0,4,0,1,69,126,-1,85,80,0,0,1,1,0,1,3,1,8,1,0,107,78,-1,804,246,122,Darius,3,7,1,8594,170,13,0.5714285714285714,48,Trundle,1,6,6,8543,12,25,1.1666666666666667,61,Orianna,5,4,2,11120,199,27,1.75,221,Zeri,6,4,1,12826,261,24,1.75,117.0,Lulu,0.0,8.0,8.0,6689.0,11.0,75.0,1.0,904,Zaahen,2,3,8,12656,219,20,3.3333333333333335,266,Aatrox,7,1,11,12629,21,33,18.0,134,Syndra,7,5,8,13237,214,25,3.0,145,Kaisa,10,1,7,14719,245,28,17.0,518,Neeko,3,5,12,8188,30,85,3.0
KR_7949338739,1071,0,1,0,0,0,0,0,0,0,0,0,0,555,80,904,-1,-1,0,1,0,1,1,0,1,0,3,0,1,114,61,-1,-1,246,41,Gangplank,2,1,4,7331,142,9,6.0,76,Nidalee,5,4,4,8397,15,25,2.25,13,Ryze,4,4,3,7254,144,21,1.75,804,Yunara,2,8,1,6668,137,12,0.375,117.0,Lulu,0.0,4.0,6.0,4334.0,16.0,43.0,1.5,799,Ambessa,1,2,0,7106,161,10,0.5,266,Aatrox,6,3,4,8070,9,18,3.3333333333333335,90,Malzahar,2,4,4,7725,147,16,1.5,42,Corki,10,3,5,10180,148,20,5.0,147,Seraphine,2,1,12,5933,18,41,14.0
KR_7949180800,1565,0,0,0,0,0,1,0,1,0,5,0,1,11,61,122,555,246,1,1,1,1,0,0,3,0,6,1,0,27,22,107,80,61,421,RekSai,1,5,7,9814,202,16,1.6,266,Aatrox,5,2,10,12279,9,31,7.5,517,Sylas,8,3,5,12350,187,15,4.333333333333333,804,Yunara,6,6,5,12733,196,10,1.8333333333333333,117.0,Lulu,3.0,6.0,13.0,7379.0,33.0,87.0,2.6666666666666665,887,Gwen,1,5,7,9649,218,19,1.6,234,Viego,5,6,9,11037,5,15,2.3333333333333335,127,Lissandra,4,3,10,12569,220,29,4.666666666666667,51,Caitlyn,11,4,6,13562,188,15,4.25,518,Neeko,1,5,15,7316,17,80,3.2
KR_7949429377,1253,0,0,0,0,0,0,0,0,0,0,0,0,246,266,-1,112,61,1,1,0,1,1,0,2,0,4,0,1,126,904,61,64,80,14,Sion,1,5,1,7015,181,12,0.4,48,Trundle,2,5,3,7143,24,36,1.0,142,Zoe,2,6,3,6943,151,26,0.8333333333333334,804,Yunara,3,5,3,8685,158,13,1.2,78.0,Poppy,1.0,2.0,5.0,4963.0,21.0,52.0,3.0,92,Riven,4,0,5,9940,192,13,9.0,200,Belveth,12,0,5,11539,21,11,17.0,127,Lissandra,0,1,12,8278,168,25,12.0,21,MissFortune,6,4,4,9762,159,14,2.5,518,Neeko,1,4,11,5824,23,68,3.0
